Concentraciones horarias para NO2 red GDL 2007

Fecha,Hora,AGU,CEN,LDO,MIR,OBL
2007-01-31,2,11.000000,22.000000,25.000000,34.000000,18.000000
2007-01-31,3,11.000000,34.000000,23.000000,33.000000,19.000000
2007-01-31,4,11.000000,24.000000,24.000000,30.000000,15.000000
2007-01-31,5,11.000000,29.000000,23.000000,33.000000,18.000000
2007-01-31,6,23.000000,23.000000,22.000000,32.000000,16.000000
2007-01-31,7,94.000000,25.000000,22.000000,32.000000,8.000000
2007-01-31,8,167.000000,31.000000,21.000000,32.000000,8.000000
2007-01-31,9,129.000000,24.000000,20.000000,37.000000,14.000000
2007-01-31,10,118.000000,24.000000,36.000000,53.000000,18.000000
2007-01-31,11,80.000000,24.000000,26.000000,51.000000,21.000000
2007-01-31,12,20.000000,24.000000,16.000000,26.000000,24.000000
2007-01-31,13,18.000000,23.000000,12.000000,20.000000,15.000000
2007-01-31,14,15.000000,23.000000,14.000000,18.000000,13.000000
2007-01-31,15,15.000000,24.000000,12.000000,19.000000,14.000000
2007-01-31,16,15.000000,31.000000,13.000000,18.000000,14.000000
2007-01-31,17,16.000000,31.000000,16.000000,19.000000,17.000000
2007-01-31,18,16.000000,23.000000,18.000000,22.000000,18.000000
2007-01-31,19,17.000000,24.000000,24.000000,24.000000,19.000000
2007-01-31,20,24.000000,24.000000,32.000000,28.000000,21.000000
2007-01-31,21,21.000000,24.000000,31.000000,31.000000,22.000000
2007-01-31,22,19.000000,23.000000,28.000000,25.000000,21.000000
2007-01-31,23,20.000000,37.000000,30.000000,28.000000,20.000000
2007-01-31,24,42.000000,24.000000,23.000000,24.000000,20.000000
2007-02-01,1,22.000000,23.000000,27.000000,32.000000,18.000000
2007-02-01,2,14.000000,23.000000,28.000000,33.000000,12.000000
2007-02-01,3,15.000000,23.000000,27.000000,29.000000,12.000000
2007-02-01,4,11.000000,24.000000,23.000000,19.000000,13.000000
2007-02-01,5,17.000000,31.000000,23.000000,20.000000,13.000000
2007-02-01,6,28.000000,24.000000,24.000000,26.000000,16.000000
2007-02-01,7,62.000000,24.000000,26.000000,29.000000,14.000000
2007-02-01,8,103.000000,31.000000,26.000000,36.000000,7.000000
2007-02-01,9,173.000000,24.000000,24.000000,35.000000,14.000000
2007-02-01,10,53.000000,24.000000,32.000000,45.000000,20.000000
2007-02-01,11,,24.000000,34.000000,57.000000,18.000000
2007-02-01,12,16.000000,24.000000,20.000000,29.000000,20.000000
2007-02-01,13,15.000000,24.000000,13.000000,26.000000,16.000000
2007-02-01,14,14.000000,24.000000,13.000000,26.000000,12.000000
2007-02-01,15,15.000000,24.000000,11.000000,24.000000,11.000000
2007-02-01,16,14.000000,24.000000,11.000000,24.000000,12.000000
2007-02-01,17,14.000000,24.000000,10.000000,25.000000,10.000000
2007-02-01,18,14.000000,23.000000,17.000000,32.000000,14.000000
2007-02-01,19,17.000000,24.000000,24.000000,40.000000,17.000000
2007-02-01,20,27.000000,24.000000,28.000000,42.000000,19.000000
2007-02-01,21,60.000000,24.000000,27.000000,40.000000,16.000000
2007-02-01,22,124.000000,31.000000,19.000000,37.000000,12.000000
2007-02-01,23,60.000000,23.000000,24.000000,33.000000,1.000000
2007-02-01,24,66.000000,23.000000,19.000000,35.000000,14.000000
2007-02-02,1,53.000000,27.000000,19.000000,32.000000,19.000000
2007-02-02,2,65.000000,24.000000,24.000000,31.000000,19.000000
2007-02-02,3,17.000000,24.000000,22.000000,30.000000,14.000000
2007-02-02,4,18.000000,29.000000,20.000000,34.000000,17.000000
2007-02-02,5,24.000000,24.000000,20.000000,34.000000,17.000000
2007-02-02,6,30.000000,24.000000,19.000000,34.000000,16.000000
2007-02-02,7,70.000000,23.000000,19.000000,36.000000,12.000000
2007-02-02,8,251.000000,25.000000,11.000000,37.000000,1.000000
2007-02-02,9,258.000000,23.000000,18.000000,46.000000,2.000000
2007-02-02,10,179.000000,24.000000,24.000000,69.000000,18.000000
2007-02-02,11,79.000000,23.000000,21.000000,74.000000,24.000000
2007-02-02,12,29.000000,23.000000,16.000000,46.000000,18.000000
2007-02-02,13,19.000000,22.000000,14.000000,48.000000,25.000000
2007-02-02,14,16.000000,23.000000,14.000000,35.000000,21.000000
2007-02-02,15,16.000000,24.000000,14.000000,27.000000,19.000000
2007-02-02,16,16.000000,24.000000,16.000000,27.000000,15.000000
2007-02-02,17,17.000000,23.000000,17.000000,28.000000,17.000000
2007-02-02,18,16.000000,24.000000,14.000000,29.000000,17.000000
2007-02-02,19,20.000000,24.000000,27.000000,40.000000,24.000000
2007-02-02,20,31.000000,31.000000,32.000000,40.000000,26.000000
2007-02-02,21,37.000000,31.000000,29.000000,48.000000,22.000000
2007-02-02,22,21.000000,24.000000,28.000000,45.000000,19.000000
2007-02-02,23,23.000000,23.000000,25.000000,44.000000,15.000000
2007-02-02,24,13.000000,23.000000,21.000000,40.000000,17.000000
2007-02-03,1,12.000000,24.000000,25.000000,37.000000,15.000000
2007-02-03,2,12.000000,23.000000,25.000000,39.000000,16.000000
2007-02-03,3,11.000000,24.000000,23.000000,33.000000,14.000000
2007-02-03,4,19.000000,24.000000,21.000000,40.000000,16.000000
2007-02-03,5,19.000000,24.000000,21.000000,40.000000,18.000000
2007-02-03,6,36.000000,24.000000,19.000000,38.000000,14.000000
2007-02-03,7,31.000000,23.000000,17.000000,38.000000,13.000000
2007-02-03,8,16.000000,24.000000,16.000000,42.000000,15.000000
2007-02-03,9,28.000000,24.000000,16.000000,38.000000,13.000000
2007-02-03,10,33.000000,42.000000,20.000000,41.000000,12.000000
2007-02-03,11,28.000000,33.000000,22.000000,34.000000,16.000000
2007-02-03,12,30.000000,32.000000,18.000000,42.000000,14.000000
2007-02-03,13,34.000000,24.000000,15.000000,39.000000,14.000000
2007-02-03,14,35.000000,24.000000,14.000000,36.000000,15.000000
2007-02-03,15,32.000000,23.000000,14.000000,39.000000,15.000000
2007-02-03,16,33.000000,24.000000,13.000000,37.000000,17.000000
2007-02-03,17,24.000000,23.000000,12.000000,39.000000,17.000000
2007-02-03,18,39.000000,23.000000,16.000000,38.000000,14.000000
2007-02-03,19,35.000000,22.000000,17.000000,39.000000,14.000000
2007-02-03,20,56.000000,23.000000,17.000000,42.000000,12.000000
2007-02-03,21,58.000000,23.000000,16.000000,40.000000,12.000000
2007-02-03,22,101.000000,24.000000,16.000000,37.000000,13.000000
2007-02-03,23,102.000000,23.000000,18.000000,36.000000,8.000000
2007-02-03,24,71.000000,24.000000,19.000000,35.000000,9.000000
2007-02-04,1,47.000000,24.000000,17.000000,33.000000,8.000000
2007-02-04,2,41.000000,23.000000,16.000000,34.000000,10.000000
2007-02-04,3,45.000000,25.000000,15.000000,35.000000,5.000000
2007-02-04,4,73.000000,33.000000,16.000000,35.000000,1.000000
2007-02-04,5,51.000000,24.000000,15.000000,34.000000,4.000000
2007-02-04,6,49.000000,24.000000,16.000000,32.000000,12.000000
2007-02-04,7,50.000000,24.000000,17.000000,36.000000,13.000000
2007-02-04,8,60.000000,24.000000,15.000000,36.000000,8.000000
2007-02-04,9,61.000000,23.000000,14.000000,38.000000,10.000000
2007-02-04,10,41.000000,25.000000,12.000000,41.000000,9.000000
2007-02-04,11,28.000000,24.000000,14.000000,36.000000,10.000000
2007-02-04,12,19.000000,23.000000,13.000000,37.000000,10.000000
2007-02-04,13,19.000000,23.000000,15.000000,41.000000,12.000000
2007-02-04,14,18.000000,23.000000,19.000000,39.000000,17.000000
2007-02-04,15,20.000000,25.000000,15.000000,37.000000,13.000000
2007-02-04,16,18.000000,24.000000,17.000000,35.000000,11.000000
2007-02-04,17,16.000000,30.000000,17.000000,36.000000,13.000000
2007-02-04,18,22.000000,23.000000,18.000000,40.000000,14.000000
2007-02-04,19,14.000000,24.000000,19.000000,45.000000,14.000000
2007-02-04,20,19.000000,24.000000,25.000000,44.000000,16.000000
2007-02-04,21,35.000000,23.000000,24.000000,46.000000,16.000000
2007-02-04,22,20.000000,23.000000,21.000000,44.000000,17.000000
2007-02-04,23,33.000000,32.000000,21.000000,47.000000,15.000000
2007-02-04,24,31.000000,23.000000,20.000000,42.000000,19.000000
2007-02-05,1,30.000000,25.000000,22.000000,39.000000,17.000000
2007-02-05,2,32.000000,24.000000,18.000000,40.000000,17.000000
2007-02-05,3,38.000000,24.000000,17.000000,39.000000,17.000000
2007-02-05,4,26.000000,23.000000,12.000000,39.000000,12.000000
2007-02-05,5,16.000000,23.000000,13.000000,36.000000,11.000000
2007-02-05,6,14.000000,24.000000,16.000000,37.000000,14.000000
2007-02-05,7,23.000000,23.000000,19.000000,37.000000,13.000000
2007-02-05,8,40.000000,24.000000,19.000000,37.000000,12.000000
2007-02-05,9,40.000000,25.000000,16.000000,40.000000,13.000000
2007-02-05,10,26.000000,23.000000,13.000000,34.000000,11.000000
2007-02-05,11,21.000000,23.000000,13.000000,29.000000,10.000000
2007-02-05,12,19.000000,29.000000,14.000000,30.000000,11.000000
2007-02-05,13,17.000000,24.000000,15.000000,30.000000,13.000000
2007-02-05,14,17.000000,24.000000,14.000000,32.000000,14.000000
2007-02-05,15,17.000000,23.000000,16.000000,31.000000,15.000000
2007-02-05,16,16.000000,23.000000,14.000000,30.000000,14.000000
2007-02-05,17,17.000000,31.000000,12.000000,28.000000,12.000000
2007-02-05,18,16.000000,24.000000,10.000000,33.000000,16.000000
2007-02-05,19,19.000000,24.000000,16.000000,38.000000,18.000000
2007-02-05,20,27.000000,24.000000,24.000000,43.000000,20.000000
2007-02-05,21,48.000000,23.000000,21.000000,46.000000,17.000000
2007-02-05,22,30.000000,24.000000,23.000000,40.000000,17.000000
2007-02-05,23,29.000000,24.000000,20.000000,40.000000,15.000000
2007-02-05,24,30.000000,23.000000,21.000000,41.000000,18.000000
2007-02-06,1,24.000000,24.000000,18.000000,40.000000,17.000000
2007-02-06,2,20.000000,24.000000,16.000000,39.000000,13.000000
2007-02-06,3,23.000000,24.000000,13.000000,32.000000,13.000000
2007-02-06,4,14.000000,23.000000,12.000000,36.000000,11.000000
2007-02-06,5,19.000000,23.000000,13.000000,33.000000,13.000000
2007-02-06,6,26.000000,24.000000,22.000000,39.000000,16.000000
2007-02-06,7,54.000000,23.000000,21.000000,38.000000,14.000000
2007-02-06,8,143.000000,34.000000,19.000000,35.000000,5.000000
2007-02-06,9,106.000000,23.000000,18.000000,45.000000,10.000000
2007-02-06,10,51.000000,26.000000,15.000000,37.000000,11.000000
2007-02-06,11,29.000000,23.000000,14.000000,36.000000,9.000000
2007-02-06,12,21.000000,31.000000,14.000000,31.000000,13.000000
2007-02-06,13,19.000000,24.000000,15.000000,30.000000,12.000000
2007-02-06,14,15.000000,23.000000,16.000000,33.000000,10.000000
2007-02-06,15,14.000000,23.000000,11.000000,29.000000,11.000000
2007-02-06,16,13.000000,23.000000,17.000000,35.000000,14.000000
2007-02-06,17,14.000000,23.000000,16.000000,34.000000,15.000000
2007-02-06,18,12.000000,24.000000,33.000000,29.000000,21.000000
2007-02-06,19,14.000000,23.000000,40.000000,54.000000,22.000000
2007-02-06,20,57.000000,24.000000,55.000000,83.000000,38.000000
2007-02-06,21,59.000000,23.000000,55.000000,81.000000,40.000000
2007-02-06,22,53.000000,24.000000,50.000000,74.000000,29.000000
2007-02-06,23,53.000000,24.000000,48.000000,62.000000,29.000000
2007-02-06,24,62.000000,24.000000,42.000000,55.000000,33.000000
2007-02-07,1,16.000000,23.000000,37.000000,57.000000,31.000000
2007-02-07,2,13.000000,24.000000,40.000000,56.000000,26.000000
2007-02-07,3,13.000000,22.000000,33.000000,52.000000,22.000000
2007-02-07,4,12.000000,22.000000,26.000000,52.000000,22.000000
2007-02-07,5,12.000000,23.000000,18.000000,49.000000,20.000000
2007-02-07,6,16.000000,33.000000,27.000000,46.000000,19.000000
2007-02-07,7,45.000000,21.000000,29.000000,42.000000,12.000000
2007-02-07,8,126.000000,33.000000,22.000000,45.000000,9.000000
2007-02-07,9,158.000000,23.000000,25.000000,52.000000,18.000000
2007-02-07,10,83.000000,24.000000,24.000000,66.000000,14.000000
2007-02-07,11,77.000000,25.000000,20.000000,62.000000,14.000000
2007-02-07,12,26.000000,24.000000,20.000000,47.000000,16.000000
2007-02-07,13,19.000000,23.000000,19.000000,44.000000,17.000000
2007-02-07,14,15.000000,23.000000,16.000000,33.000000,17.000000
2007-02-07,15,14.000000,23.000000,12.000000,34.000000,18.000000
2007-02-07,16,13.000000,23.000000,16.000000,34.000000,17.000000
2007-02-07,17,13.000000,24.000000,20.000000,32.000000,14.000000
2007-02-07,18,14.000000,24.000000,16.000000,32.000000,15.000000
2007-02-07,19,16.000000,23.000000,25.000000,44.000000,18.000000
2007-02-07,20,25.000000,23.000000,36.000000,48.000000,26.000000
2007-02-07,21,17.000000,24.000000,33.000000,42.000000,23.000000
2007-02-07,22,17.000000,23.000000,32.000000,44.000000,23.000000
2007-02-07,23,13.000000,23.000000,31.000000,47.000000,20.000000
2007-02-07,24,25.000000,34.000000,30.000000,44.000000,20.000000
2007-02-08,1,12.000000,34.000000,32.000000,37.000000,21.000000
2007-02-08,2,11.000000,23.000000,30.000000,29.000000,19.000000
2007-02-08,3,11.000000,25.000000,24.000000,35.000000,18.000000
2007-02-08,4,12.000000,23.000000,24.000000,38.000000,19.000000
2007-02-08,5,13.000000,23.000000,27.000000,42.000000,18.000000
2007-02-08,6,14.000000,23.000000,25.000000,43.000000,17.000000
2007-02-08,7,68.000000,24.000000,25.000000,42.000000,14.000000
2007-02-08,8,186.000000,25.000000,15.000000,40.000000,15.000000
2007-02-08,9,161.000000,30.000000,18.000000,46.000000,19.000000
2007-02-08,10,127.000000,24.000000,49.000000,58.000000,19.000000
2007-02-08,11,47.000000,23.000000,37.000000,56.000000,21.000000
2007-02-08,12,24.000000,22.000000,18.000000,46.000000,15.000000
2007-02-08,13,16.000000,24.000000,16.000000,31.000000,18.000000
2007-02-08,14,14.000000,21.000000,12.000000,27.000000,21.000000
2007-02-08,15,15.000000,27.000000,12.000000,27.000000,18.000000
2007-02-08,16,13.000000,24.000000,11.000000,28.000000,13.000000
2007-02-08,17,13.000000,25.000000,12.000000,30.000000,10.000000
2007-02-08,18,13.000000,33.000000,16.000000,33.000000,13.000000
2007-02-08,19,14.000000,24.000000,24.000000,41.000000,17.000000
2007-02-08,20,20.000000,24.000000,38.000000,53.000000,23.000000
2007-02-08,21,19.000000,24.000000,35.000000,51.000000,21.000000
2007-02-08,22,14.000000,23.000000,34.000000,44.000000,19.000000
2007-02-08,23,12.000000,23.000000,33.000000,40.000000,19.000000
2007-02-08,24,12.000000,24.000000,33.000000,34.000000,17.000000
2007-02-09,1,11.000000,30.000000,33.000000,34.000000,17.000000
2007-02-09,2,11.000000,23.000000,32.000000,38.000000,17.000000
2007-02-09,3,25.000000,23.000000,31.000000,42.000000,15.000000
2007-02-09,4,38.000000,23.000000,27.000000,40.000000,15.000000
2007-02-09,5,37.000000,23.000000,29.000000,40.000000,15.000000
2007-02-09,6,35.000000,24.000000,28.000000,38.000000,16.000000
2007-02-09,7,22.000000,23.000000,28.000000,37.000000,15.000000
2007-02-09,8,116.000000,23.000000,17.000000,41.000000,7.000000
2007-02-09,9,159.000000,24.000000,21.000000,42.000000,15.000000
2007-02-09,10,98.000000,23.000000,55.000000,53.000000,24.000000
2007-02-09,11,30.000000,30.000000,57.000000,54.000000,28.000000
2007-02-09,12,19.000000,38.000000,53.000000,56.000000,32.000000
2007-02-09,13,16.000000,,33.000000,30.000000,20.000000
2007-02-09,14,15.000000,,19.000000,24.000000,15.000000
2007-02-09,15,15.000000,33.000000,11.000000,24.000000,13.000000
2007-02-09,16,14.000000,29.000000,13.000000,25.000000,12.000000
2007-02-09,17,14.000000,29.000000,12.000000,27.000000,12.000000
2007-02-09,18,14.000000,34.000000,15.000000,27.000000,14.000000
2007-02-09,19,18.000000,47.000000,25.000000,39.000000,18.000000
2007-02-09,20,31.000000,53.000000,39.000000,50.000000,23.000000
2007-02-09,21,20.000000,46.000000,34.000000,48.000000,21.000000
2007-02-09,22,19.000000,39.000000,30.000000,44.000000,18.000000
2007-02-09,23,15.000000,42.000000,30.000000,46.000000,20.000000
2007-02-09,24,12.000000,47.000000,34.000000,45.000000,20.000000
2007-02-10,1,19.000000,46.000000,33.000000,42.000000,21.000000
2007-02-10,2,60.000000,46.000000,29.000000,45.000000,20.000000
2007-02-10,3,48.000000,45.000000,27.000000,42.000000,17.000000
2007-02-10,4,37.000000,46.000000,28.000000,40.000000,19.000000
2007-02-10,5,32.000000,43.000000,26.000000,39.000000,18.000000
2007-02-10,6,28.000000,41.000000,27.000000,41.000000,16.000000
2007-02-10,7,42.000000,39.000000,27.000000,41.000000,13.000000
2007-02-10,8,82.000000,45.000000,17.000000,41.000000,14.000000
2007-02-10,9,82.000000,61.000000,28.000000,45.000000,19.000000
2007-02-10,10,93.000000,50.000000,34.000000,48.000000,20.000000
2007-02-10,11,64.000000,55.000000,29.000000,35.000000,20.000000
2007-02-10,12,26.000000,54.000000,23.000000,30.000000,17.000000
2007-02-10,13,15.000000,32.000000,18.000000,22.000000,9.000000
2007-02-10,14,16.000000,30.000000,13.000000,27.000000,14.000000
2007-02-10,15,17.000000,30.000000,13.000000,24.000000,14.000000
2007-02-10,16,14.000000,29.000000,13.000000,26.000000,12.000000
2007-02-10,17,12.000000,31.000000,12.000000,25.000000,11.000000
2007-02-10,18,12.000000,33.000000,14.000000,27.000000,12.000000
2007-02-10,19,13.000000,43.000000,24.000000,35.000000,16.000000
2007-02-10,20,19.000000,52.000000,35.000000,39.000000,23.000000
2007-02-10,21,16.000000,45.000000,31.000000,36.000000,21.000000
2007-02-10,22,19.000000,48.000000,33.000000,38.000000,20.000000
2007-02-10,23,17.000000,48.000000,33.000000,42.000000,20.000000
2007-02-10,24,13.000000,39.000000,32.000000,37.000000,20.000000
2007-02-11,1,27.000000,43.000000,29.000000,39.000000,20.000000
2007-02-11,2,58.000000,42.000000,30.000000,44.000000,20.000000
2007-02-11,3,76.000000,42.000000,29.000000,41.000000,19.000000
2007-02-11,4,55.000000,43.000000,29.000000,39.000000,20.000000
2007-02-11,5,18.000000,43.000000,27.000000,40.000000,16.000000
2007-02-11,6,13.000000,40.000000,29.000000,39.000000,17.000000
2007-02-11,7,27.000000,42.000000,23.000000,40.000000,17.000000
2007-02-11,8,50.000000,43.000000,21.000000,40.000000,16.000000
2007-02-11,9,71.000000,59.000000,28.000000,47.000000,17.000000
2007-02-11,10,34.000000,77.000000,27.000000,53.000000,20.000000
2007-02-11,11,31.000000,64.000000,17.000000,46.000000,19.000000
2007-02-11,12,15.000000,37.000000,14.000000,30.000000,16.000000
2007-02-11,13,14.000000,28.000000,14.000000,29.000000,15.000000
2007-02-11,14,14.000000,25.000000,10.000000,28.000000,14.000000
2007-02-11,15,14.000000,28.000000,12.000000,29.000000,13.000000
2007-02-11,16,13.000000,27.000000,11.000000,26.000000,12.000000
2007-02-11,17,12.000000,27.000000,11.000000,26.000000,12.000000
2007-02-11,18,12.000000,28.000000,13.000000,27.000000,11.000000
2007-02-11,19,12.000000,34.000000,18.000000,28.000000,14.000000
2007-02-11,20,12.000000,41.000000,29.000000,30.000000,19.000000
2007-02-11,21,12.000000,42.000000,28.000000,33.000000,18.000000
2007-02-11,22,12.000000,45.000000,31.000000,34.000000,18.000000
2007-02-11,23,12.000000,37.000000,27.000000,41.000000,14.000000
2007-02-11,24,11.000000,35.000000,26.000000,35.000000,16.000000
2007-02-12,1,11.000000,31.000000,25.000000,43.000000,13.000000
2007-02-12,2,11.000000,27.000000,21.000000,43.000000,12.000000
2007-02-12,3,12.000000,24.000000,24.000000,42.000000,11.000000
2007-02-12,4,11.000000,26.000000,20.000000,39.000000,9.000000
2007-02-12,5,12.000000,33.000000,17.000000,37.000000,13.000000
2007-02-12,6,18.000000,38.000000,22.000000,40.000000,16.000000
2007-02-12,7,56.000000,39.000000,23.000000,42.000000,6.000000
2007-02-12,8,200.000000,38.000000,23.000000,43.000000,12.000000
2007-02-12,9,201.000000,55.000000,29.000000,53.000000,18.000000
2007-02-12,10,60.000000,72.000000,27.000000,55.000000,21.000000
2007-02-12,11,25.000000,53.000000,22.000000,35.000000,25.000000
2007-02-12,12,18.000000,39.000000,18.000000,27.000000,19.000000
2007-02-12,13,15.000000,30.000000,15.000000,25.000000,16.000000
2007-02-12,14,14.000000,30.000000,15.000000,26.000000,12.000000
2007-02-12,15,14.000000,29.000000,13.000000,25.000000,13.000000
2007-02-12,16,13.000000,29.000000,12.000000,24.000000,11.000000
2007-02-12,17,13.000000,31.000000,14.000000,26.000000,12.000000
2007-02-12,18,13.000000,35.000000,15.000000,27.000000,12.000000
2007-02-12,19,16.000000,44.000000,26.000000,33.000000,16.000000
2007-02-12,20,43.000000,55.000000,38.000000,46.000000,24.000000
2007-02-12,21,31.000000,55.000000,40.000000,46.000000,23.000000
2007-02-12,22,21.000000,54.000000,35.000000,45.000000,23.000000
2007-02-12,23,17.000000,52.000000,33.000000,43.000000,23.000000
2007-02-12,24,25.000000,48.000000,36.000000,44.000000,22.000000
2007-02-13,1,14.000000,46.000000,35.000000,41.000000,21.000000
2007-02-13,2,53.000000,44.000000,36.000000,43.000000,21.000000
2007-02-13,3,76.000000,42.000000,34.000000,42.000000,20.000000
2007-02-13,4,40.000000,41.000000,33.000000,40.000000,22.000000
2007-02-13,5,26.000000,41.000000,34.000000,41.000000,20.000000
2007-02-13,6,42.000000,42.000000,30.000000,40.000000,16.000000
2007-02-13,7,95.000000,44.000000,30.000000,37.000000,10.000000
2007-02-13,8,187.000000,57.000000,12.000000,43.000000,13.000000
2007-02-13,9,174.000000,71.000000,34.000000,53.000000,17.000000
2007-02-13,10,97.000000,103.000000,56.000000,91.000000,18.000000
2007-02-13,11,72.000000,97.000000,55.000000,73.000000,25.000000
2007-02-13,12,25.000000,135.000000,18.000000,52.000000,35.000000
2007-02-13,13,16.000000,107.000000,21.000000,30.000000,49.000000
2007-02-13,14,13.000000,64.000000,21.000000,32.000000,26.000000
2007-02-13,15,13.000000,35.000000,25.000000,29.000000,12.000000
2007-02-13,16,12.000000,37.000000,19.000000,27.000000,12.000000
2007-02-13,17,12.000000,35.000000,18.000000,27.000000,11.000000
2007-02-13,18,12.000000,42.000000,20.000000,28.000000,12.000000
2007-02-13,19,15.000000,58.000000,34.000000,40.000000,19.000000
2007-02-13,20,44.000000,48.000000,50.000000,57.000000,34.000000
2007-02-13,21,30.000000,,40.000000,57.000000,33.000000
2007-02-13,22,31.000000,,43.000000,56.000000,27.000000
2007-02-13,23,106.000000,3.000000,44.000000,56.000000,18.000000
2007-02-13,24,70.000000,44.000000,39.000000,49.000000,18.000000
2007-02-14,1,35.000000,56.000000,34.000000,50.000000,22.000000
2007-02-14,2,13.000000,50.000000,35.000000,49.000000,12.000000
2007-02-14,3,12.000000,40.000000,23.000000,48.000000,10.000000
2007-02-14,4,12.000000,53.000000,19.000000,47.000000,11.000000
2007-02-14,5,26.000000,53.000000,21.000000,48.000000,18.000000
2007-02-14,6,41.000000,51.000000,30.000000,47.000000,19.000000
2007-02-14,7,81.000000,51.000000,30.000000,46.000000,18.000000
2007-02-14,8,160.000000,50.000000,15.000000,50.000000,16.000000
2007-02-14,9,193.000000,73.000000,29.000000,63.000000,22.000000
2007-02-14,10,135.000000,131.000000,51.000000,73.000000,28.000000
2007-02-14,11,49.000000,147.000000,33.000000,79.000000,22.000000
2007-02-14,12,20.000000,126.000000,26.000000,51.000000,28.000000
2007-02-14,13,14.000000,66.000000,24.000000,32.000000,32.000000
2007-02-14,14,14.000000,36.000000,15.000000,28.000000,12.000000
2007-02-14,15,14.000000,36.000000,13.000000,29.000000,13.000000
2007-02-14,16,14.000000,34.000000,12.000000,30.000000,11.000000
2007-02-14,17,14.000000,19.000000,15.000000,29.000000,10.000000
2007-02-14,18,14.000000,3.000000,18.000000,31.000000,12.000000
2007-02-14,19,15.000000,39.000000,35.000000,36.000000,16.000000
2007-02-14,20,16.000000,62.000000,44.000000,51.000000,22.000000
2007-02-14,21,14.000000,70.000000,46.000000,51.000000,27.000000
2007-02-14,22,16.000000,58.000000,48.000000,48.000000,27.000000
2007-02-14,23,33.000000,69.000000,44.000000,52.000000,27.000000
2007-02-14,24,77.000000,70.000000,42.000000,51.000000,19.000000
2007-02-15,1,80.000000,65.000000,42.000000,51.000000,19.000000
2007-02-15,2,44.000000,63.000000,41.000000,49.000000,21.000000
2007-02-15,3,37.000000,60.000000,40.000000,53.000000,24.000000
2007-02-15,4,40.000000,67.000000,35.000000,53.000000,23.000000
2007-02-15,5,13.000000,64.000000,30.000000,54.000000,21.000000
2007-02-15,6,14.000000,67.000000,33.000000,51.000000,17.000000
2007-02-15,7,89.000000,59.000000,33.000000,50.000000,15.000000
2007-02-15,8,281.000000,54.000000,34.000000,51.000000,15.000000
2007-02-15,9,212.000000,84.000000,27.000000,62.000000,18.000000
2007-02-15,10,106.000000,132.000000,73.000000,90.000000,18.000000
2007-02-15,11,103.000000,103.000000,75.000000,116.000000,22.000000
2007-02-15,12,40.000000,108.000000,74.000000,112.000000,19.000000
2007-02-15,13,15.000000,117.000000,45.000000,32.000000,40.000000
2007-02-15,14,14.000000,64.000000,22.000000,31.000000,25.000000
2007-02-15,15,14.000000,40.000000,14.000000,28.000000,13.000000
2007-02-15,16,13.000000,39.000000,16.000000,28.000000,10.000000
2007-02-15,17,13.000000,39.000000,14.000000,30.000000,11.000000
2007-02-15,18,12.000000,46.000000,16.000000,28.000000,14.000000
2007-02-15,19,14.000000,59.000000,28.000000,36.000000,20.000000
2007-02-15,20,16.000000,68.000000,40.000000,41.000000,23.000000
2007-02-15,21,14.000000,68.000000,46.000000,49.000000,22.000000
2007-02-15,22,13.000000,59.000000,37.000000,52.000000,22.000000
2007-02-15,23,13.000000,70.000000,44.000000,54.000000,27.000000
2007-02-15,24,12.000000,71.000000,40.000000,55.000000,26.000000
2007-02-16,1,17.000000,68.000000,38.000000,53.000000,26.000000
2007-02-16,2,30.000000,66.000000,36.000000,50.000000,27.000000
2007-02-16,3,17.000000,71.000000,32.000000,54.000000,25.000000
2007-02-16,4,16.000000,61.000000,35.000000,51.000000,19.000000
2007-02-16,5,22.000000,61.000000,33.000000,52.000000,20.000000
2007-02-16,6,29.000000,56.000000,30.000000,55.000000,20.000000
2007-02-16,7,39.000000,54.000000,33.000000,53.000000,18.000000
2007-02-16,8,189.000000,59.000000,23.000000,53.000000,22.000000
2007-02-16,9,161.000000,87.000000,31.000000,64.000000,19.000000
2007-02-16,10,89.000000,73.000000,32.000000,74.000000,19.000000
2007-02-16,11,56.000000,64.000000,22.000000,52.000000,18.000000
2007-02-16,12,25.000000,80.000000,18.000000,46.000000,18.000000
2007-02-16,13,15.000000,63.000000,18.000000,39.000000,20.000000
2007-02-16,14,13.000000,46.000000,16.000000,29.000000,23.000000
2007-02-16,15,14.000000,38.000000,14.000000,28.000000,12.000000
2007-02-16,16,13.000000,36.000000,13.000000,27.000000,12.000000
2007-02-16,17,14.000000,38.000000,15.000000,27.000000,12.000000
2007-02-16,18,13.000000,43.000000,16.000000,29.000000,13.000000
2007-02-16,19,13.000000,55.000000,23.000000,32.000000,17.000000
2007-02-16,20,13.000000,52.000000,31.000000,36.000000,21.000000
2007-02-16,21,13.000000,57.000000,33.000000,37.000000,24.000000
2007-02-16,22,16.000000,58.000000,34.000000,43.000000,24.000000
2007-02-16,23,14.000000,57.000000,32.000000,43.000000,27.000000
2007-02-16,24,14.000000,62.000000,28.000000,44.000000,24.000000
2007-02-17,1,31.000000,64.000000,29.000000,49.000000,24.000000
2007-02-17,2,68.000000,60.000000,30.000000,48.000000,23.000000
2007-02-17,3,52.000000,61.000000,27.000000,48.000000,23.000000
