Fecha,Hora,AGU,ATM,CEN,LDO,MIR,OBL,PIN,TLA,VAL
2011-01-03,07,23.000000,27.000000,33.000000,23.000000,35.000000,23.000000,,24.000000,34.000000
2011-01-03,08,30.000000,34.000000,40.000000,22.000000,39.000000,27.000000,,35.000000,33.000000
2011-01-03,09,44.000000,56.000000,57.000000,33.000000,34.000000,25.000000,,40.000000,47.000000
2011-01-03,10,44.000000,61.000000,69.000000,25.000000,33.000000,24.000000,,51.000000,55.000000
2011-01-03,11,47.000000,40.000000,41.000000,17.000000,41.000000,18.000000,,29.000000,55.000000
2011-01-03,12,41.000000,30.000000,37.000000,15.000000,29.000000,18.000000,,24.000000,34.000000
2011-01-03,13,21.000000,26.000000,36.000000,12.000000,21.000000,27.000000,,16.000000,15.000000
2011-01-03,14,,14.000000,,8.000000,16.000000,,,,
2011-01-03,15,,13.000000,,14.000000,13.000000,,,,
2011-01-04,00,26.000000,28.000000,34.000000,17.000000,30.000000,24.000000,,27.000000,22.000000
2011-01-04,01,24.000000,27.000000,32.000000,19.000000,31.000000,23.000000,,27.000000,13.000000
2011-01-04,02,26.000000,27.000000,64.000000,18.000000,32.000000,21.000000,,24.000000,25.000000
2011-01-04,03,26.000000,25.000000,36.000000,16.000000,33.000000,22.000000,,24.000000,26.000000
2011-01-04,04,23.000000,22.000000,40.000000,15.000000,32.000000,22.000000,,21.000000,25.000000
2011-01-04,05,24.000000,22.000000,35.000000,14.000000,29.000000,24.000000,,21.000000,26.000000
2011-01-04,06,22.000000,24.000000,32.000000,17.000000,32.000000,25.000000,,25.000000,23.000000
2011-01-04,07,20.000000,24.000000,34.000000,17.000000,32.000000,24.000000,,28.000000,23.000000
2011-01-04,08,22.000000,35.000000,42.000000,20.000000,46.000000,27.000000,,40.000000,29.000000
2011-01-04,09,60.000000,56.000000,54.000000,27.000000,63.000000,25.000000,,52.000000,65.000000
2011-01-04,10,73.000000,39.000000,49.000000,17.000000,59.000000,20.000000,,48.000000,80.000000
2011-01-04,11,96.000000,25.000000,33.000000,13.000000,55.000000,15.000000,,24.000000,45.000000
2011-01-04,12,78.000000,16.000000,25.000000,9.000000,41.000000,9.000000,,19.000000,23.000000
2011-01-04,13,41.000000,22.000000,30.000000,12.000000,38.000000,11.000000,,21.000000,28.000000
2011-01-04,14,19.000000,30.000000,33.000000,12.000000,25.000000,19.000000,,23.000000,26.000000
2011-01-04,15,18.000000,28.000000,31.000000,7.000000,19.000000,22.000000,,15.000000,16.000000
2011-01-04,16,24.000000,26.000000,25.000000,8.000000,16.000000,31.000000,,13.000000,17.000000
2011-01-04,17,15.000000,24.000000,29.000000,24.000000,25.000000,23.000000,,28.000000,12.000000
2011-01-04,18,32.000000,34.000000,49.000000,42.000000,44.000000,26.000000,,38.000000,23.000000
2011-01-04,19,49.000000,42.000000,54.000000,31.000000,48.000000,35.000000,,48.000000,39.000000
2011-01-04,20,43.000000,45.000000,49.000000,28.000000,47.000000,37.000000,,42.000000,42.000000
2011-01-04,21,30.000000,41.000000,48.000000,25.000000,44.000000,35.000000,,37.000000,27.000000
2011-01-04,22,32.000000,37.000000,45.000000,22.000000,42.000000,31.000000,,33.000000,20.000000
2011-01-04,23,36.000000,35.000000,41.000000,20.000000,41.000000,28.000000,,32.000000,34.000000
2011-01-05,00,36.000000,32.000000,38.000000,18.000000,41.000000,27.000000,,29.000000,34.000000
2011-01-05,01,32.000000,31.000000,35.000000,18.000000,38.000000,29.000000,,27.000000,32.000000
2011-01-05,02,24.000000,28.000000,36.000000,17.000000,36.000000,27.000000,,27.000000,31.000000
2011-01-05,03,26.000000,26.000000,35.000000,18.000000,35.000000,30.000000,,24.000000,28.000000
2011-01-05,04,30.000000,24.000000,32.000000,17.000000,35.000000,30.000000,,24.000000,27.000000
2011-01-05,05,29.000000,24.000000,36.000000,18.000000,37.000000,33.000000,,25.000000,30.000000
2011-01-05,06,28.000000,24.000000,39.000000,17.000000,36.000000,35.000000,,27.000000,33.000000
2011-01-05,07,26.000000,28.000000,45.000000,19.000000,40.000000,35.000000,,32.000000,27.000000
2011-01-05,08,29.000000,43.000000,55.000000,23.000000,48.000000,33.000000,,41.000000,34.000000
