Fecha,Hora,AGU,ATM,CEN,LDO,MIR,OBL,TLA,VAL
2008-01-01,00,78.000000,68.000000,232.000000,274.000000,494.000000,327.000000,370.000000,31.000000
2008-01-01,01,83.000000,59.000000,398.000000,167.000000,351.000000,429.000000,344.000000,31.000000
2008-01-01,02,80.000000,61.000000,390.000000,106.000000,394.000000,337.000000,347.000000,58.000000
2008-01-01,03,61.000000,84.000000,185.000000,86.000000,469.000000,153.000000,358.000000,97.000000
2008-01-01,04,86.000000,93.000000,219.000000,279.000000,311.000000,120.000000,371.000000,95.000000
2008-01-01,05,37.000000,56.000000,254.000000,408.000000,288.000000,44.000000,373.000000,72.000000
2008-01-01,06,31.000000,70.000000,262.000000,128.000000,200.000000,100.000000,370.000000,62.000000
2008-01-01,07,29.000000,60.000000,240.000000,25.000000,227.000000,127.000000,157.000000,59.000000
2008-01-01,08,34.000000,65.000000,73.000000,41.000000,148.000000,51.000000,48.000000,38.000000
2008-01-01,09,36.000000,34.000000,30.000000,53.000000,69.000000,50.000000,11.000000,16.000000
2008-01-01,10,21.000000,17.000000,43.000000,50.000000,25.000000,44.000000,23.000000,1.000000
2008-01-01,11,49.000000,21.000000,41.000000,65.000000,36.000000,61.000000,36.000000,18.000000
2008-01-01,12,28.000000,47.000000,46.000000,140.000000,74.000000,106.000000,49.000000,29.000000
2008-01-01,13,48.000000,57.000000,80.000000,124.000000,101.000000,127.000000,57.000000,49.000000
2008-01-01,14,37.000000,40.000000,50.000000,98.000000,123.000000,75.000000,44.000000,29.000000
2008-01-01,15,40.000000,59.000000,43.000000,103.000000,85.000000,88.000000,42.000000,21.000000
2008-01-01,16,24.000000,36.000000,59.000000,71.000000,49.000000,68.000000,30.000000,22.000000
2008-01-01,17,23.000000,39.000000,45.000000,71.000000,65.000000,64.000000,37.000000,18.000000
2008-01-01,18,36.000000,33.000000,51.000000,111.000000,90.000000,50.000000,56.000000,24.000000
2008-01-01,19,38.000000,54.000000,64.000000,113.000000,77.000000,194.000000,58.000000,56.000000
2008-01-01,20,77.000000,89.000000,139.000000,145.000000,154.000000,204.000000,81.000000,62.000000
2008-01-01,21,60.000000,59.000000,112.000000,78.000000,68.000000,76.000000,76.000000,32.000000
2008-01-01,22,26.000000,22.000000,47.000000,63.000000,52.000000,58.000000,44.000000,22.000000
2008-01-01,23,12.000000,11.000000,27.000000,32.000000,9.000000,29.000000,15.000000,11.000000
2008-01-02,00,9.000000,7.000000,21.000000,23.000000,4.000000,13.000000,9.000000,4.000000
2008-01-02,01,8.000000,7.000000,21.000000,17.000000,7.000000,10.000000,3.000000,5.000000
2008-01-02,02,7.000000,6.000000,26.000000,12.000000,2.000000,8.000000,3.000000,3.000000
2008-01-02,03,5.000000,5.000000,17.000000,10.000000,1.000000,6.000000,5.000000,1.000000
2008-01-02,04,4.000000,5.000000,18.000000,7.000000,2.000000,6.000000,2.000000,2.000000
2008-01-02,05,5.000000,6.000000,19.000000,15.000000,7.000000,9.000000,5.000000,1.000000
2008-01-02,06,7.000000,9.000000,14.000000,15.000000,20.000000,9.000000,9.000000,3.000000
2008-01-02,07,11.000000,12.000000,19.000000,19.000000,32.000000,12.000000,20.000000,5.000000
2008-01-02,08,12.000000,17.000000,32.000000,36.000000,45.000000,17.000000,31.000000,6.000000
2008-01-02,09,14.000000,15.000000,29.000000,43.000000,49.000000,18.000000,23.000000,4.000000
2008-01-02,10,14.000000,20.000000,50.000000,71.000000,61.000000,19.000000,29.000000,6.000000
2008-01-02,11,17.000000,18.000000,27.000000,82.000000,59.000000,30.000000,30.000000,8.000000
2008-01-02,12,19.000000,17.000000,25.000000,74.000000,66.000000,39.000000,36.000000,11.000000
2008-01-02,13,22.000000,20.000000,29.000000,90.000000,73.000000,46.000000,45.000000,12.000000
2008-01-02,14,24.000000,20.000000,27.000000,80.000000,69.000000,43.000000,50.000000,13.000000
2008-01-02,15,27.000000,23.000000,60.000000,71.000000,56.000000,49.000000,46.000000,13.000000
2008-01-02,16,25.000000,26.000000,43.000000,77.000000,63.000000,60.000000,49.000000,17.000000
2008-01-02,17,23.000000,33.000000,49.000000,76.000000,64.000000,69.000000,50.000000,21.000000
2008-01-02,18,24.000000,33.000000,52.000000,101.000000,60.000000,89.000000,46.000000,20.000000
2008-01-02,19,30.000000,30.000000,57.000000,78.000000,78.000000,68.000000,53.000000,22.000000
2008-01-02,20,25.000000,35.000000,51.000000,73.000000,58.000000,51.000000,64.000000,21.000000
2008-01-02,21,24.000000,26.000000,39.000000,77.000000,56.000000,54.000000,57.000000,20.000000
2008-01-02,22,25.000000,23.000000,68.000000,76.000000,56.000000,40.000000,51.000000,18.000000
2008-01-02,23,20.000000,21.000000,28.000000,50.000000,37.000000,33.000000,34.000000,10.000000
2008-01-03,00,14.000000,18.000000,44.000000,35.000000,25.000000,25.000000,21.000000,9.000000
2008-01-03,01,12.000000,10.000000,27.000000,27.000000,23.000000,20.000000,19.000000,7.000000
2008-01-03,02,9.000000,7.000000,35.000000,20.000000,18.000000,14.000000,13.000000,6.000000
2008-01-03,03,8.000000,7.000000,28.000000,15.000000,14.000000,12.000000,11.000000,5.000000
2008-01-03,04,7.000000,6.000000,42.000000,16.000000,25.000000,10.000000,9.000000,4.000000
2008-01-03,05,7.000000,8.000000,17.000000,16.000000,28.000000,13.000000,12.000000,5.000000
2008-01-03,06,5.000000,12.000000,37.000000,25.000000,26.000000,17.000000,14.000000,6.000000
2008-01-03,07,12.000000,16.000000,40.000000,37.000000,43.000000,25.000000,22.000000,10.000000
2008-01-03,08,17.000000,20.000000,34.000000,67.000000,39.000000,52.000000,28.000000,10.000000
2008-01-03,09,15.000000,14.000000,40.000000,47.000000,37.000000,46.000000,33.000000,10.000000
2008-01-03,10,17.000000,13.000000,35.000000,42.000000,,41.000000,29.000000,14.000000
2008-01-03,11,18.000000,13.000000,81.000000,41.000000,,24.000000,23.000000,17.000000
2008-01-03,12,19.000000,14.000000,19.000000,42.000000,,31.000000,30.000000,15.000000
2008-01-03,13,21.000000,16.000000,33.000000,51.000000,,43.000000,33.000000,20.000000
2008-01-03,14,24.000000,16.000000,29.000000,55.000000,,46.000000,38.000000,24.000000
2008-01-03,15,26.000000,19.000000,28.000000,58.000000,,44.000000,42.000000,22.000000
2008-01-03,16,30.000000,20.000000,29.000000,66.000000,,48.000000,54.000000,23.000000
2008-01-03,17,36.000000,22.000000,51.000000,113.000000,115.000000,44.000000,70.000000,22.000000
2008-01-03,18,58.000000,50.000000,70.000000,159.000000,192.000000,136.000000,111.000000,43.000000
2008-01-03,19,88.000000,75.000000,81.000000,142.000000,138.000000,161.000000,140.000000,85.000000
2008-01-03,20,88.000000,62.000000,75.000000,71.000000,225.000000,156.000000,131.000000,99.000000
2008-01-03,21,58.000000,74.000000,95.000000,135.000000,173.000000,173.000000,145.000000,74.000000
2008-01-03,22,44.000000,86.000000,106.000000,138.000000,144.000000,144.000000,148.000000,64.000000
2008-01-03,23,32.000000,76.000000,115.000000,99.000000,115.000000,116.000000,160.000000,49.000000
