Fecha,Hora,AGU,ATM,LDO,MIR,OBL,PIN,TLA,VAL
2012-04-22,12,14.000000,48.000000,,59.000000,73.000000,45.000000,47.000000,43.000000
2012-04-22,13,11.000000,49.000000,,38.000000,69.000000,57.000000,42.000000,40.000000
2012-04-22,14,8.000000,39.000000,,37.000000,69.000000,34.000000,47.000000,33.000000
2012-04-22,15,7.000000,37.000000,,30.000000,62.000000,33.000000,33.000000,27.000000
2012-04-22,16,7.000000,34.000000,,38.000000,37.000000,36.000000,49.000000,29.000000
2012-04-22,17,11.000000,35.000000,,44.000000,59.000000,36.000000,48.000000,35.000000
2012-04-22,18,12.000000,69.000000,,52.000000,104.000000,46.000000,56.000000,38.000000
2012-04-22,19,24.000000,137.000000,,167.000000,232.000000,252.000000,149.000000,60.000000
2012-04-22,20,19.000000,89.000000,,51.000000,104.000000,428.000000,53.000000,63.000000
2012-04-22,21,12.000000,46.000000,,34.000000,77.000000,12.000000,43.000000,38.000000
2012-04-22,22,13.000000,37.000000,,41.000000,63.000000,144.000000,48.000000,36.000000
2012-04-22,23,5.000000,32.000000,,,45.000000,35.000000,25.000000,21.000000
2012-04-23,00,7.000000,25.000000,,,38.000000,47.000000,29.000000,21.000000
2012-04-23,01,7.000000,31.000000,,,48.000000,45.000000,27.000000,37.000000
2012-04-23,02,22.000000,60.000000,,,47.000000,14.000000,25.000000,76.000000
2012-04-23,03,19.000000,64.000000,,,43.000000,31.000000,20.000000,46.000000
2012-04-23,04,27.000000,47.000000,,,38.000000,28.000000,21.000000,55.000000
2012-04-23,05,18.000000,30.000000,,,54.000000,3.000000,33.000000,37.000000
2012-04-23,06,13.000000,40.000000,,,65.000000,74.000000,40.000000,22.000000
2012-04-23,07,12.000000,62.000000,,,110.000000,67.000000,55.000000,36.000000
2012-04-23,08,14.000000,74.000000,,,129.000000,44.000000,71.000000,44.000000
2012-04-23,09,15.000000,55.000000,,,77.000000,39.000000,65.000000,45.000000
2012-04-23,10,9.000000,42.000000,,78.000000,47.000000,24.000000,47.000000,30.000000
2012-04-23,11,9.000000,37.000000,,45.000000,55.000000,,38.000000,27.000000
2012-04-23,12,9.000000,33.000000,,41.000000,66.000000,18.000000,40.000000,28.000000
2012-04-23,13,9.000000,33.000000,,43.000000,59.000000,34.000000,41.000000,27.000000
2012-04-23,14,9.000000,32.000000,,40.000000,59.000000,33.000000,43.000000,28.000000
2012-04-23,15,7.000000,33.000000,,34.000000,52.000000,20.000000,34.000000,25.000000
2012-04-23,16,6.000000,30.000000,,30.000000,44.000000,28.000000,33.000000,25.000000
2012-04-23,17,6.000000,25.000000,,28.000000,55.000000,28.000000,24.000000,22.000000
2012-04-23,18,8.000000,30.000000,,23.000000,70.000000,31.000000,22.000000,21.000000
2012-04-23,19,13.000000,52.000000,,38.000000,72.000000,81.000000,30.000000,31.000000
2012-04-23,20,13.000000,96.000000,,99.000000,144.000000,134.000000,100.000000,38.000000
2012-04-23,21,37.000000,136.000000,,127.000000,146.000000,202.000000,90.000000,64.000000
2012-04-23,22,24.000000,111.000000,,107.000000,150.000000,207.000000,139.000000,94.000000
2012-04-23,23,16.000000,65.000000,,87.000000,112.000000,151.000000,100.000000,65.000000
2012-04-24,00,22.000000,69.000000,,53.000000,87.000000,123.000000,64.000000,46.000000
2012-04-24,01,23.000000,68.000000,,54.000000,85.000000,109.000000,71.000000,38.000000
2012-04-24,02,24.000000,41.000000,,65.000000,53.000000,77.000000,52.000000,47.000000
2012-04-24,03,14.000000,19.000000,,44.000000,38.000000,62.000000,22.000000,27.000000
2012-04-24,04,6.000000,24.000000,,26.000000,42.000000,18.000000,23.000000,17.000000
2012-04-24,05,9.000000,38.000000,,45.000000,68.000000,34.000000,34.000000,21.000000
2012-04-24,06,16.000000,70.000000,,67.000000,100.000000,36.000000,51.000000,34.000000
2012-04-24,07,23.000000,126.000000,,107.000000,158.000000,56.000000,76.000000,61.000000
2012-04-24,08,19.000000,95.000000,,113.000000,178.000000,79.000000,78.000000,60.000000
2012-04-24,09,19.000000,79.000000,,115.000000,98.000000,87.000000,72.000000,55.000000
2012-04-24,10,13.000000,46.000000,,58.000000,63.000000,55.000000,62.000000,38.000000
2012-04-24,11,15.000000,39.000000,,63.000000,67.000000,48.000000,64.000000,32.000000
2012-04-24,12,13.000000,36.000000,,61.000000,66.000000,33.000000,59.000000,29.000000
2012-04-24,13,11.000000,41.000000,,56.000000,74.000000,44.000000,50.000000,30.000000
2012-04-24,14,14.000000,34.000000,,50.000000,74.000000,27.000000,43.000000,29.000000
2012-04-24,15,5.000000,36.000000,,37.000000,60.000000,43.000000,40.000000,23.000000
2012-04-24,16,5.000000,31.000000,,35.000000,55.000000,35.000000,35.000000,22.000000
2012-04-24,17,8.000000,28.000000,,25.000000,85.000000,30.000000,37.000000,21.000000
2012-04-24,18,8.000000,29.000000,,40.000000,99.000000,64.000000,69.000000,21.000000
2012-04-24,19,32.000000,63.000000,,100.000000,169.000000,137.000000,102.000000,84.000000
2012-04-24,20,37.000000,152.000000,,84.000000,180.000000,214.000000,119.000000,136.000000
2012-04-24,21,33.000000,283.000000,,2.000000,382.000000,239.000000,161.000000,170.000000
2012-04-24,22,24.000000,194.000000,,,194.000000,155.000000,97.000000,155.000000
2012-04-24,23,22.000000,172.000000,,125.000000,196.000000,130.000000,85.000000,149.000000
2012-04-25,00,,249.000000,,75.000000,273.000000,77.000000,68.000000,63.000000
2012-04-25,01,,205.000000,,53.000000,144.000000,62.000000,57.000000,64.000000
2012-04-25,02,,221.000000,,68.000000,143.000000,61.000000,70.000000,64.000000
2012-04-25,03,,78.000000,,74.000000,88.000000,76.000000,60.000000,48.000000
2012-04-25,04,,90.000000,,68.000000,83.000000,70.000000,58.000000,39.000000
2012-04-25,05,,136.000000,,58.000000,116.000000,42.000000,73.000000,56.000000
2012-04-25,06,,147.000000,,86.000000,178.000000,98.000000,95.000000,132.000000
2012-04-25,07,,136.000000,,150.000000,200.000000,206.000000,154.000000,149.000000
2012-04-25,08,,99.000000,,191.000000,172.000000,266.000000,159.000000,96.000000
2012-04-25,09,,111.000000,,176.000000,152.000000,235.000000,126.000000,67.000000
2012-04-25,10,,70.000000,,180.000000,150.000000,96.000000,115.000000,70.000000
2012-04-25,11,,95.000000,,142.000000,159.000000,110.000000,174.000000,107.000000
2012-04-25,12,,139.000000,,116.000000,172.000000,74.000000,105.000000,102.000000
2012-04-25,13,,147.000000,,88.000000,166.000000,74.000000,94.000000,85.000000
2012-04-25,14,,116.000000,,98.000000,151.000000,87.000000,112.000000,105.000000
2012-04-25,15,,83.000000,,86.000000,133.000000,79.000000,91.000000,113.000000
2012-04-25,16,,41.000000,,65.000000,95.000000,62.000000,69.000000,97.000000
2012-04-25,17,,42.000000,,59.000000,97.000000,61.000000,55.000000,60.000000
2012-04-25,18,,54.000000,,49.000000,85.000000,147.000000,50.000000,50.000000
2012-04-25,19,,66.000000,,111.000000,184.000000,117.000000,120.000000,42.000000
2012-04-25,20,,123.000000,,151.000000,212.000000,220.000000,159.000000,76.000000
2012-04-25,21,,120.000000,,105.000000,208.000000,229.000000,118.000000,75.000000
2012-04-25,22,,91.000000,,102.000000,138.000000,124.000000,102.000000,83.000000
2012-04-25,23,,70.000000,,59.000000,102.000000,85.000000,88.000000,51.000000
2012-04-26,00,12.000000,55.000000,,77.000000,79.000000,60.000000,59.000000,47.000000
2012-04-26,01,19.000000,37.000000,,62.000000,68.000000,40.000000,62.000000,39.000000
2012-04-26,02,19.000000,38.000000,,29.000000,79.000000,53.000000,47.000000,36.000000
2012-04-26,03,14.000000,40.000000,,48.000000,72.000000,29.000000,40.000000,27.000000
2012-04-26,04,18.000000,47.000000,,62.000000,83.000000,36.000000,40.000000,36.000000
2012-04-26,05,36.000000,62.000000,,91.000000,117.000000,66.000000,54.000000,38.000000
2012-04-26,06,34.000000,72.000000,,118.000000,132.000000,166.000000,73.000000,44.000000
2012-04-26,07,49.000000,117.000000,,144.000000,207.000000,206.000000,111.000000,59.000000
2012-04-26,08,57.000000,153.000000,,180.000000,138.000000,311.000000,118.000000,70.000000
2012-04-26,09,57.000000,96.000000,,250.000000,82.000000,281.000000,117.000000,81.000000
2012-04-26,10,43.000000,77.000000,,100.000000,85.000000,121.000000,117.000000,52.000000
2012-04-26,11,48.000000,36.000000,,79.000000,87.000000,166.000000,119.000000,57.000000
2012-04-26,12,49.000000,42.000000,,87.000000,106.000000,144.000000,135.000000,61.000000
2012-04-26,13,51.000000,71.000000,,86.000000,134.000000,131.000000,96.000000,68.000000
2012-04-26,14,35.000000,92.000000,,101.000000,123.000000,118.000000,80.000000,83.000000
2012-04-26,15,33.000000,49.000000,,77.000000,94.000000,76.000000,66.000000,48.000000
2012-04-26,16,22.000000,32.000000,,67.000000,106.000000,69.000000,63.000000,44.000000
2012-04-26,17,26.000000,32.000000,,51.000000,74.000000,,55.000000,41.000000
2012-04-26,18,18.000000,45.000000,,47.000000,81.000000,79.000000,54.000000,45.000000
2012-04-26,19,27.000000,62.000000,,55.000000,91.000000,114.000000,60.000000,37.000000
2012-04-26,20,66.000000,171.000000,,113.000000,302.000000,272.000000,114.000000,95.000000
2012-04-26,21,58.000000,122.000000,,94.000000,178.000000,219.000000,94.000000,73.000000
2012-04-26,22,42.000000,84.000000,,81.000000,137.000000,127.000000,97.000000,67.000000
2012-04-26,23,31.000000,68.000000,,63.000000,88.000000,114.000000,70.000000,59.000000
2012-04-27,00,27.000000,55.000000,,52.000000,92.000000,89.000000,60.000000,54.000000
2012-04-27,01,22.000000,51.000000,,57.000000,87.000000,67.000000,59.000000,46.000000
2012-04-27,02,24.000000,42.000000,,70.000000,66.000000,58.000000,49.000000,36.000000
2012-04-27,03,32.000000,46.000000,,59.000000,64.000000,65.000000,57.000000,35.000000
2012-04-27,04,35.000000,44.000000,,62.000000,63.000000,98.000000,56.000000,38.000000
2012-04-27,05,37.000000,49.000000,,89.000000,95.000000,121.000000,66.000000,40.000000
2012-04-27,06,34.000000,60.000000,,146.000000,130.000000,135.000000,94.000000,54.000000
2012-04-27,07,47.000000,121.000000,,166.000000,169.000000,163.000000,143.000000,56.000000
2012-04-27,08,44.000000,166.000000,,137.000000,132.000000,178.000000,149.000000,65.000000
2012-04-27,09,45.000000,,,142.000000,103.000000,294.000000,130.000000,54.000000
2012-04-27,10,64.000000,,,158.000000,91.000000,174.000000,134.000000,61.000000
2012-04-27,11,45.000000,,,62.000000,,153.000000,88.000000,89.000000
2012-04-27,12,33.000000,,,60.000000,,120.000000,82.000000,75.000000
2012-04-27,13,36.000000,,,62.000000,,88.000000,69.000000,62.000000
2012-04-27,14,39.000000,,,70.000000,129.000000,118.000000,90.000000,61.000000
2012-04-27,15,25.000000,,,64.000000,106.000000,114.000000,77.000000,45.000000
2012-04-27,16,27.000000,,,56.000000,113.000000,78.000000,62.000000,55.000000
2012-04-27,17,31.000000,,,67.000000,118.000000,92.000000,71.000000,51.000000
2012-04-27,18,37.000000,,,78.000000,119.000000,196.000000,91.000000,68.000000
2012-04-27,19,47.000000,,,94.000000,181.000000,183.000000,93.000000,68.000000
2012-04-27,20,62.000000,,,106.000000,206.000000,217.000000,109.000000,70.000000
2012-04-27,21,61.000000,84.000000,,108.000000,144.000000,151.000000,85.000000,51.000000
2012-04-27,22,31.000000,65.000000,,52.000000,78.000000,126.000000,78.000000,39.000000
2012-04-27,23,26.000000,37.000000,,40.000000,53.000000,77.000000,52.000000,38.000000
2012-04-28,00,20.000000,32.000000,,39.000000,49.000000,54.000000,44.000000,26.000000
2012-04-28,01,13.000000,27.000000,,24.000000,36.000000,44.000000,48.000000,15.000000
2012-04-28,02,12.000000,27.000000,,16.000000,35.000000,41.000000,44.000000,12.000000
2012-04-28,03,11.000000,28.000000,,14.000000,35.000000,37.000000,26.000000,24.000000
2012-04-28,04,14.000000,27.000000,,13.000000,40.000000,40.000000,24.000000,24.000000
2012-04-28,05,14.000000,32.000000,,55.000000,49.000000,51.000000,40.000000,22.000000
2012-04-28,06,28.000000,60.000000,,91.000000,87.000000,88.000000,64.000000,27.000000
2012-04-28,07,40.000000,85.000000,,132.000000,134.000000,141.000000,112.000000,54.000000
2012-04-28,08,47.000000,117.000000,,208.000000,205.000000,262.000000,129.000000,82.000000
2012-04-28,09,53.000000,82.000000,,224.000000,250.000000,409.000000,119.000000,59.000000
2012-04-28,10,64.000000,87.000000,,142.000000,184.000000,144.000000,121.000000,59.000000
2012-04-28,11,34.000000,46.000000,,54.000000,110.000000,106.000000,71.000000,49.000000
2012-04-28,12,29.000000,38.000000,,58.000000,80.000000,125.000000,77.000000,29.000000
2012-04-28,13,10.000000,21.000000,,52.000000,61.000000,99.000000,67.000000,12.000000
2012-04-28,14,8.000000,27.000000,,41.000000,39.000000,84.000000,38.000000,14.000000
2012-04-28,15,14.000000,41.000000,,57.000000,57.000000,96.000000,31.000000,24.000000
2012-04-28,16,18.000000,45.000000,,42.000000,73.000000,53.000000,45.000000,28.000000
2012-04-28,17,15.000000,28.000000,,48.000000,66.000000,101.000000,42.000000,18.000000
2012-04-28,18,22.000000,57.000000,,45.000000,97.000000,84.000000,48.000000,44.000000
2012-04-28,19,35.000000,76.000000,,68.000000,108.000000,115.000000,72.000000,54.000000
2012-04-28,20,37.000000,83.000000,,64.000000,82.000000,105.000000,68.000000,49.000000
2012-04-28,21,34.000000,73.000000,,53.000000,80.000000,105.000000,71.000000,45.000000
2012-04-28,22,26.000000,66.000000,,49.000000,65.000000,90.000000,66.000000,37.000000
2012-04-28,23,21.000000,62.000000,,58.000000,64.000000,79.000000,58.000000,34.000000
2012-04-29,00,14.000000,56.000000,,41.000000,48.000000,67.000000,40.000000,26.000000
2012-04-29,01,16.000000,51.000000,,37.000000,52.000000,58.000000,39.000000,30.000000
2012-04-29,02,15.000000,45.000000,,24.000000,48.000000,48.000000,46.000000,25.000000
2012-04-29,03,9.000000,28.000000,,18.000000,39.000000,38.000000,33.000000,6.000000
2012-04-29,04,7.000000,28.000000,,21.000000,56.000000,32.000000,23.000000,3.000000
2012-04-29,05,11.000000,28.000000,,27.000000,56.000000,23.000000,33.000000,12.000000
2012-04-29,06,13.000000,29.000000,,74.000000,55.000000,57.000000,74.000000,40.000000
2012-04-29,07,16.000000,52.000000,,106.000000,108.000000,92.000000,69.000000,38.000000
2012-04-29,08,27.000000,58.000000,,112.000000,98.000000,71.000000,101.000000,46.000000
2012-04-29,09,34.000000,71.000000,,84.000000,90.000000,74.000000,66.000000,60.000000
2012-04-29,10,31.000000,55.000000,,84.000000,79.000000,98.000000,64.000000,47.000000
2012-04-29,11,20.000000,19.000000,,56.000000,78.000000,55.000000,63.000000,30.000000
2012-04-29,12,16.000000,17.000000,,30.000000,61.000000,63.000000,33.000000,1.000000
2012-04-29,13,8.000000,15.000000,,35.000000,53.000000,78.000000,18.000000,13.000000
2012-04-29,14,18.000000,33.000000,,36.000000,53.000000,73.000000,33.000000,18.000000
2012-04-29,15,16.000000,27.000000,,35.000000,59.000000,54.000000,36.000000,20.000000
2012-04-29,16,15.000000,33.000000,,36.000000,52.000000,55.000000,37.000000,22.000000
2012-04-29,17,14.000000,37.000000,,30.000000,65.000000,46.000000,36.000000,20.000000
2012-04-29,18,16.000000,41.000000,,29.000000,83.000000,76.000000,34.000000,24.000000
2012-04-29,19,19.000000,51.000000,,44.000000,83.000000,134.000000,47.000000,34.000000
2012-04-29,20,19.000000,55.000000,,42.000000,70.000000,101.000000,44.000000,36.000000
2012-04-29,21,22.000000,59.000000,,47.000000,73.000000,94.000000,49.000000,35.000000
2012-04-29,22,26.000000,44.000000,,39.000000,54.000000,85.000000,38.000000,21.000000
2012-04-29,23,22.000000,37.000000,,48.000000,54.000000,74.000000,26.000000,15.000000
2012-04-30,00,16.000000,23.000000,,35.000000,34.000000,97.000000,33.000000,19.000000
2012-04-30,01,16.000000,24.000000,,26.000000,29.000000,55.000000,43.000000,21.000000
2012-04-30,02,14.000000,25.000000,,23.000000,31.000000,56.000000,39.000000,18.000000
2012-04-30,03,8.000000,29.000000,,18.000000,35.000000,52.000000,21.000000,15.000000
2012-04-30,04,8.000000,29.000000,,18.000000,43.000000,66.000000,22.000000,14.000000
2012-04-30,05,11.000000,38.000000,,54.000000,74.000000,58.000000,40.000000,21.000000
2012-04-30,06,23.000000,55.000000,,111.000000,108.000000,93.000000,92.000000,29.000000
2012-04-30,07,30.000000,88.000000,,128.000000,141.000000,102.000000,98.000000,51.000000
2012-04-30,08,54.000000,85.000000,,182.000000,180.000000,231.000000,83.000000,62.000000
2012-04-30,09,48.000000,116.000000,,183.000000,186.000000,162.000000,106.000000,28.000000
2012-04-30,10,38.000000,88.000000,,71.000000,138.000000,90.000000,83.000000,28.000000
2012-04-30,11,,46.000000,,,,,,
2012-04-30,12,,38.000000,,,,,,
2012-04-30,13,17.000000,48.000000,,42.000000,71.000000,76.000000,46.000000,30.000000
2012-04-30,14,18.000000,45.000000,,45.000000,85.000000,105.000000,43.000000,32.000000
2012-04-30,15,22.000000,50.000000,,52.000000,87.000000,108.000000,58.000000,40.000000
2012-04-30,16,22.000000,51.000000,,47.000000,72.000000,77.000000,58.000000,34.000000
2012-04-30,17,20.000000,45.000000,,44.000000,80.000000,75.000000,51.000000,32.000000
2012-04-30,18,20.000000,51.000000,,59.000000,66.000000,118.000000,49.000000,36.000000
2012-04-30,19,21.000000,54.000000,,54.000000,66.000000,103.000000,51.000000,33.000000
2012-04-30,20,20.000000,62.000000,,44.000000,83.000000,95.000000,47.000000,41.000000
2012-04-30,21,28.000000,75.000000,,44.000000,90.000000,96.000000,48.000000,37.000000
2012-04-30,22,31.000000,62.000000,,60.000000,78.000000,105.000000,53.000000,42.000000
2012-04-30,23,32.000000,55.000000,,57.000000,58.000000,116.000000,68.000000,75.000000
2012-05-01,00,20.000000,56.000000,,42.000000,,68.000000,61.000000,47.000000
2012-05-01,01,38.000000,36.000000,,72.000000,45.000000,58.000000,45.000000,43.000000
2012-05-01,02,25.000000,39.000000,,51.000000,40.000000,50.000000,37.000000,21.000000
2012-05-01,03,19.000000,47.000000,,48.000000,46.000000,38.000000,31.000000,28.000000
2012-05-01,04,15.000000,40.000000,,50.000000,46.000000,43.000000,41.000000,35.000000
2012-05-01,05,20.000000,37.000000,,57.000000,52.000000,49.000000,59.000000,40.000000
2012-05-01,06,24.000000,54.000000,,94.000000,97.000000,89.000000,87.000000,34.000000
2012-05-01,07,26.000000,86.000000,,98.000000,121.000000,148.000000,96.000000,30.000000
2012-05-01,08,31.000000,97.000000,,164.000000,159.000000,146.000000,76.000000,27.000000
2012-05-01,09,34.000000,91.000000,,127.000000,212.000000,119.000000,71.000000,28.000000
2012-05-01,10,18.000000,82.000000,,76.000000,123.000000,93.000000,38.000000,42.000000
2012-05-01,11,18.000000,46.000000,,54.000000,54.000000,53.000000,56.000000,40.000000
2012-05-01,12,25.000000,28.000000,,60.000000,81.000000,74.000000,59.000000,86.000000
2012-05-01,13,24.000000,44.000000,,61.000000,69.000000,74.000000,61.000000,96.000000
2012-05-01,14,21.000000,42.000000,,56.000000,72.000000,69.000000,62.000000,86.000000
2012-05-01,15,17.000000,41.000000,,39.000000,58.000000,53.000000,48.000000,68.000000
2012-05-01,16,22.000000,49.000000,,56.000000,73.000000,74.000000,50.000000,51.000000
2012-05-01,17,20.000000,50.000000,,46.000000,81.000000,71.000000,54.000000,53.000000
2012-05-01,18,21.000000,44.000000,,44.000000,78.000000,102.000000,48.000000,65.000000
2012-05-01,19,21.000000,62.000000,,45.000000,82.000000,90.000000,43.000000,67.000000
2012-05-01,20,31.000000,86.000000,,74.000000,130.000000,156.000000,70.000000,59.000000
2012-05-01,21,36.000000,92.000000,,62.000000,115.000000,128.000000,60.000000,65.000000
2012-05-01,22,33.000000,54.000000,,57.000000,62.000000,118.000000,56.000000,71.000000
2012-05-01,23,26.000000,57.000000,,55.000000,59.000000,93.000000,55.000000,54.000000
2012-05-02,00,16.000000,59.000000,,59.000000,63.000000,59.000000,61.000000,41.000000
2012-05-02,01,14.000000,47.000000,,26.000000,58.000000,40.000000,51.000000,40.000000
2012-05-02,02,14.000000,33.000000,,16.000000,55.000000,36.000000,31.000000,35.000000
2012-05-02,03,12.000000,34.000000,,25.000000,54.000000,43.000000,26.000000,32.000000
2012-05-02,04,16.000000,34.000000,,39.000000,50.000000,51.000000,39.000000,36.000000
2012-05-02,05,25.000000,36.000000,,45.000000,79.000000,60.000000,55.000000,30.000000
2012-05-02,06,33.000000,72.000000,,92.000000,102.000000,86.000000,67.000000,28.000000
2012-05-02,07,35.000000,130.000000,,146.000000,162.000000,131.000000,89.000000,28.000000
2012-05-02,08,62.000000,157.000000,,212.000000,211.000000,163.000000,97.000000,
2012-05-02,09,47.000000,154.000000,,207.000000,221.000000,164.000000,102.000000,
2012-05-02,10,38.000000,118.000000,,126.000000,168.000000,108.000000,96.000000,
2012-05-02,11,,52.000000,,62.000000,101.000000,86.000000,123.000000,
2012-05-02,12,,27.000000,,52.000000,57.000000,89.000000,85.000000,
2012-05-02,13,92.000000,35.000000,,50.000000,73.000000,104.000000,45.000000,
2012-05-02,14,46.000000,60.000000,,50.000000,77.000000,97.000000,47.000000,
2012-05-02,15,46.000000,44.000000,,43.000000,63.000000,58.000000,53.000000,
2012-05-02,16,43.000000,48.000000,,52.000000,83.000000,61.000000,56.000000,
2012-05-02,17,40.000000,52.000000,,53.000000,93.000000,66.000000,63.000000,
2012-05-02,18,40.000000,51.000000,,47.000000,84.000000,100.000000,58.000000,
2012-05-02,19,39.000000,58.000000,,50.000000,86.000000,113.000000,56.000000,
2012-05-02,20,44.000000,68.000000,,49.000000,93.000000,133.000000,60.000000,
2012-05-02,21,60.000000,99.000000,,70.000000,116.000000,147.000000,75.000000,
2012-05-02,22,51.000000,87.000000,,70.000000,103.000000,117.000000,82.000000,
2012-05-02,23,39.000000,72.000000,,50.000000,70.000000,91.000000,55.000000,
2012-05-03,00,25.000000,53.000000,,41.000000,59.000000,64.000000,68.000000,
2012-05-03,01,19.000000,58.000000,,37.000000,80.000000,63.000000,41.000000,
2012-05-03,02,22.000000,48.000000,,37.000000,48.000000,54.000000,50.000000,
2012-05-03,03,27.000000,49.000000,,40.000000,59.000000,49.000000,41.000000,
2012-05-03,04,27.000000,46.000000,,57.000000,85.000000,60.000000,53.000000,
2012-05-03,05,28.000000,52.000000,,78.000000,81.000000,77.000000,61.000000,
2012-05-03,06,39.000000,74.000000,,119.000000,85.000000,115.000000,63.000000,
2012-05-03,07,44.000000,101.000000,,184.000000,117.000000,138.000000,85.000000,
2012-05-03,08,69.000000,105.000000,,121.000000,111.000000,236.000000,94.000000,
2012-05-03,09,71.000000,96.000000,,92.000000,114.000000,164.000000,91.000000,
2012-05-03,10,43.000000,103.000000,,65.000000,118.000000,132.000000,109.000000,
2012-05-03,11,46.000000,102.000000,,68.000000,148.000000,125.000000,90.000000,
2012-05-03,12,47.000000,79.000000,,63.000000,133.000000,91.000000,81.000000,
2012-05-03,13,39.000000,57.000000,,71.000000,99.000000,88.000000,84.000000,
2012-05-03,14,40.000000,35.000000,,71.000000,71.000000,77.000000,95.000000,
2012-05-03,15,40.000000,57.000000,,63.000000,223.000000,74.000000,78.000000,
2012-05-03,16,31.000000,80.000000,,52.000000,131.000000,102.000000,67.000000,
2012-05-03,17,34.000000,71.000000,,61.000000,130.000000,110.000000,82.000000,
2012-05-03,18,33.000000,81.000000,,57.000000,129.000000,148.000000,84.000000,
2012-05-03,19,41.000000,82.000000,,63.000000,110.000000,163.000000,86.000000,
2012-05-03,20,43.000000,103.000000,,74.000000,159.000000,183.000000,94.000000,
2012-05-03,21,35.000000,90.000000,,73.000000,120.000000,163.000000,87.000000,
2012-05-03,22,34.000000,83.000000,,61.000000,113.000000,113.000000,90.000000,
2012-05-03,23,28.000000,79.000000,,47.000000,105.000000,92.000000,86.000000,
2012-05-04,00,25.000000,62.000000,,35.000000,94.000000,74.000000,58.000000,
2012-05-04,01,24.000000,52.000000,,37.000000,79.000000,60.000000,54.000000,
2012-05-04,02,34.000000,47.000000,,46.000000,105.000000,70.000000,65.000000,
2012-05-04,03,31.000000,42.000000,,39.000000,94.000000,81.000000,61.000000,
2012-05-04,04,34.000000,54.000000,,52.000000,73.000000,82.000000,72.000000,
2012-05-04,05,30.000000,64.000000,,73.000000,61.000000,86.000000,65.000000,
2012-05-04,06,38.000000,79.000000,,68.000000,91.000000,150.000000,57.000000,
2012-05-04,07,47.000000,115.000000,,112.000000,127.000000,212.000000,98.000000,
2012-05-04,08,77.000000,155.000000,,130.000000,179.000000,141.000000,130.000000,
2012-05-04,09,80.000000,130.000000,,111.000000,147.000000,182.000000,95.000000,
2012-05-04,10,53.000000,129.000000,,92.000000,149.000000,149.000000,127.000000,
2012-05-04,11,40.000000,131.000000,,88.000000,197.000000,116.000000,117.000000,
2012-05-04,12,46.000000,111.000000,,60.000000,171.000000,105.000000,101.000000,
2012-05-04,13,43.000000,83.000000,,72.000000,147.000000,109.000000,119.000000,
2012-05-04,14,43.000000,69.000000,,77.000000,135.000000,115.000000,104.000000,
2012-05-04,15,38.000000,53.000000,,70.000000,81.000000,79.000000,100.000000,
2012-05-04,16,38.000000,76.000000,,53.000000,141.000000,101.000000,87.000000,
2012-05-04,17,31.000000,78.000000,,61.000000,129.000000,113.000000,85.000000,
2012-05-04,18,37.000000,93.000000,,55.000000,168.000000,135.000000,91.000000,
2012-05-04,19,53.000000,81.000000,,115.000000,113.000000,325.000000,119.000000,
2012-05-04,20,49.000000,130.000000,,56.000000,188.000000,220.000000,144.000000,
2012-05-04,21,39.000000,111.000000,,,137.000000,160.000000,103.000000,
2012-05-04,22,33.000000,92.000000,,,130.000000,106.000000,75.000000,
2012-05-04,23,28.000000,71.000000,,,87.000000,72.000000,61.000000,
2012-05-05,00,42.000000,59.000000,,,74.000000,73.000000,45.000000,
2012-05-05,01,22.000000,42.000000,,,63.000000,60.000000,40.000000,82.000000
2012-05-05,02,19.000000,29.000000,,,41.000000,69.000000,39.000000,64.000000
2012-05-05,03,19.000000,31.000000,,,47.000000,62.000000,44.000000,51.000000
2012-05-05,04,20.000000,41.000000,,,56.000000,110.000000,49.000000,45.000000
2012-05-05,05,25.000000,45.000000,,,77.000000,99.000000,82.000000,45.000000
2012-05-05,06,28.000000,81.000000,,,122.000000,118.000000,85.000000,38.000000
2012-05-05,07,32.000000,77.000000,,,98.000000,84.000000,62.000000,36.000000
2012-05-05,08,26.000000,80.000000,,,109.000000,59.000000,72.000000,43.000000
2012-05-05,09,24.000000,64.000000,,,80.000000,36.000000,53.000000,67.000000
2012-05-05,10,25.000000,59.000000,,,81.000000,54.000000,42.000000,97.000000
2012-05-05,11,24.000000,53.000000,,,95.000000,110.000000,46.000000,76.000000
2012-05-05,12,30.000000,49.000000,,79.000000,73.000000,88.000000,62.000000,92.000000
2012-05-05,13,37.000000,49.000000,,63.000000,63.000000,73.000000,47.000000,77.000000
2012-05-05,14,35.000000,56.000000,,52.000000,85.000000,62.000000,61.000000,71.000000
2012-05-05,15,32.000000,64.000000,,64.000000,60.000000,57.000000,61.000000,61.000000
2012-05-05,16,33.000000,60.000000,,61.000000,82.000000,63.000000,63.000000,58.000000
2012-05-05,17,34.000000,79.000000,,83.000000,120.000000,110.000000,88.000000,53.000000
2012-05-05,18,34.000000,89.000000,,73.000000,127.000000,104.000000,84.000000,48.000000
2012-05-05,19,39.000000,80.000000,,85.000000,95.000000,164.000000,85.000000,47.000000
2012-05-05,20,48.000000,99.000000,,116.000000,140.000000,204.000000,112.000000,41.000000
2012-05-05,21,45.000000,132.000000,,88.000000,217.000000,163.000000,108.000000,58.000000
2012-05-05,22,47.000000,94.000000,,85.000000,113.000000,149.000000,77.000000,72.000000
