Fecha,Hora,AGU,CEN,LDO,MIR,OBL,VAL
2009-02-09,02,11.000000,14.000000,21.000000,33.000000,33.000000,25.000000
2009-02-09,03,32.000000,14.000000,26.000000,39.000000,34.000000,27.000000
2009-02-09,04,35.000000,15.000000,28.000000,40.000000,34.000000,25.000000
2009-02-09,05,32.000000,20.000000,24.000000,36.000000,34.000000,24.000000
2009-02-09,06,29.000000,32.000000,28.000000,28.000000,37.000000,37.000000
2009-02-09,07,28.000000,33.000000,45.000000,24.000000,37.000000,43.000000
2009-02-09,08,33.000000,39.000000,59.000000,37.000000,68.000000,48.000000
2009-02-09,09,42.000000,48.000000,54.000000,50.000000,73.000000,62.000000
2009-02-09,10,31.000000,36.000000,30.000000,44.000000,59.000000,55.000000
2009-02-09,11,21.000000,32.000000,21.000000,35.000000,53.000000,45.000000
2009-02-09,12,18.000000,25.000000,23.000000,23.000000,54.000000,44.000000
2009-02-09,13,18.000000,16.000000,25.000000,17.000000,55.000000,31.000000
2009-02-09,14,15.000000,14.000000,21.000000,13.000000,51.000000,26.000000
2009-02-09,15,12.000000,13.000000,18.000000,11.000000,45.000000,24.000000
2009-02-09,16,11.000000,15.000000,18.000000,14.000000,42.000000,25.000000
2009-02-09,17,13.000000,16.000000,21.000000,14.000000,42.000000,28.000000
2009-02-09,18,17.000000,28.000000,29.000000,20.000000,44.000000,33.000000
2009-02-09,19,23.000000,34.000000,30.000000,22.000000,54.000000,37.000000
2009-02-09,20,18.000000,33.000000,31.000000,19.000000,60.000000,33.000000
2009-02-09,21,13.000000,26.000000,38.000000,14.000000,58.000000,31.000000
2009-02-09,22,15.000000,27.000000,40.000000,13.000000,53.000000,30.000000
2009-02-09,23,13.000000,27.000000,34.000000,11.000000,50.000000,29.000000
2009-02-10,00,14.000000,30.000000,36.000000,10.000000,52.000000,30.000000
2009-02-10,01,21.000000,14.000000,32.000000,10.000000,30.000000,25.000000
2009-02-10,02,15.000000,22.000000,29.000000,11.000000,15.000000,22.000000
2009-02-10,03,20.000000,25.000000,24.000000,18.000000,15.000000,23.000000
2009-02-10,04,24.000000,22.000000,29.000000,22.000000,16.000000,22.000000
2009-02-10,05,26.000000,18.000000,34.000000,31.000000,14.000000,24.000000
2009-02-10,06,27.000000,27.000000,39.000000,29.000000,15.000000,26.000000
2009-02-10,07,24.000000,29.000000,43.000000,21.000000,13.000000,37.000000
2009-02-10,08,32.000000,35.000000,48.000000,30.000000,14.000000,44.000000
2009-02-10,09,32.000000,41.000000,36.000000,40.000000,13.000000,56.000000
2009-02-10,10,34.000000,42.000000,26.000000,25.000000,12.000000,54.000000
2009-02-10,11,23.000000,23.000000,20.000000,24.000000,13.000000,36.000000
2009-02-10,12,12.000000,15.000000,19.000000,13.000000,12.000000,28.000000
2009-02-10,13,12.000000,12.000000,18.000000,10.000000,12.000000,24.000000
2009-02-10,14,10.000000,12.000000,17.000000,10.000000,13.000000,24.000000
2009-02-10,15,9.000000,11.000000,16.000000,9.000000,14.000000,22.000000
2009-02-10,16,11.000000,14.000000,16.000000,9.000000,14.000000,23.000000
2009-02-10,17,12.000000,16.000000,17.000000,10.000000,15.000000,22.000000
2009-02-10,18,19.000000,24.000000,23.000000,16.000000,12.000000,26.000000
2009-02-10,19,34.000000,33.000000,35.000000,39.000000,13.000000,34.000000
2009-02-10,20,32.000000,33.000000,40.000000,39.000000,13.000000,40.000000
2009-02-10,21,30.000000,35.000000,47.000000,38.000000,13.000000,40.000000
2009-02-10,22,31.000000,30.000000,48.000000,37.000000,12.000000,30.000000
2009-02-10,23,23.000000,26.000000,49.000000,40.000000,14.000000,26.000000
2009-02-11,00,17.000000,33.000000,43.000000,35.000000,13.000000,23.000000
2009-02-11,01,27.000000,31.000000,37.000000,33.000000,14.000000,29.000000
2009-02-11,02,29.000000,25.000000,28.000000,34.000000,16.000000,28.000000
2009-02-11,03,26.000000,23.000000,30.000000,34.000000,13.000000,30.000000
2009-02-11,04,15.000000,29.000000,32.000000,27.000000,13.000000,31.000000
2009-02-11,05,28.000000,28.000000,32.000000,22.000000,13.000000,26.000000
2009-02-11,06,29.000000,27.000000,45.000000,27.000000,13.000000,36.000000
2009-02-11,07,27.000000,29.000000,51.000000,18.000000,12.000000,40.000000
2009-02-11,08,32.000000,32.000000,59.000000,34.000000,13.000000,48.000000
2009-02-11,09,50.000000,34.000000,66.000000,61.000000,14.000000,72.000000
2009-02-11,10,53.000000,36.000000,41.000000,44.000000,14.000000,64.000000
2009-02-11,11,37.000000,25.000000,26.000000,25.000000,12.000000,53.000000
2009-02-11,12,29.000000,18.000000,21.000000,17.000000,14.000000,48.000000
2009-02-11,13,30.000000,13.000000,17.000000,20.000000,12.000000,35.000000
2009-02-11,14,28.000000,15.000000,14.000000,15.000000,14.000000,32.000000
2009-02-11,15,22.000000,19.000000,15.000000,13.000000,15.000000,28.000000
2009-02-11,16,25.000000,17.000000,14.000000,14.000000,13.000000,29.000000
2009-02-11,17,21.000000,18.000000,15.000000,16.000000,44.000000,30.000000
2009-02-11,18,37.000000,37.000000,21.000000,39.000000,58.000000,42.000000
2009-02-11,19,51.000000,52.000000,43.000000,55.000000,49.000000,65.000000
2009-02-11,20,73.000000,63.000000,49.000000,66.000000,117.000000,63.000000
2009-02-11,21,44.000000,67.000000,53.000000,27.000000,84.000000,60.000000
2009-02-11,22,21.000000,40.000000,46.000000,17.000000,108.000000,40.000000
2009-02-11,23,11.000000,38.000000,34.000000,40.000000,88.000000,30.000000
2009-02-12,00,13.000000,35.000000,38.000000,40.000000,73.000000,25.000000
2009-02-12,01,16.000000,18.000000,46.000000,43.000000,47.000000,21.000000
2009-02-12,02,34.000000,11.000000,31.000000,42.000000,38.000000,21.000000
2009-02-12,03,36.000000,10.000000,19.000000,41.000000,36.000000,25.000000
2009-02-12,04,33.000000,27.000000,17.000000,38.000000,36.000000,37.000000
2009-02-12,05,27.000000,31.000000,30.000000,31.000000,43.000000,39.000000
2009-02-12,06,31.000000,34.000000,42.000000,28.000000,37.000000,41.000000
2009-02-12,07,28.000000,32.000000,52.000000,27.000000,56.000000,47.000000
2009-02-12,08,37.000000,37.000000,58.000000,38.000000,73.000000,54.000000
2009-02-12,09,50.000000,37.000000,49.000000,62.000000,70.000000,68.000000
2009-02-12,10,73.000000,38.000000,33.000000,30.000000,59.000000,84.000000
2009-02-12,11,43.000000,35.000000,27.000000,27.000000,56.000000,73.000000
2009-02-12,12,24.000000,37.000000,25.000000,30.000000,56.000000,45.000000
2009-02-12,13,29.000000,23.000000,18.000000,20.000000,62.000000,33.000000
2009-02-12,14,24.000000,14.000000,16.000000,12.000000,53.000000,29.000000
2009-02-12,15,12.000000,14.000000,16.000000,10.000000,51.000000,24.000000
2009-02-12,16,12.000000,16.000000,17.000000,11.000000,48.000000,23.000000
2009-02-12,17,12.000000,21.000000,18.000000,14.000000,44.000000,22.000000
2009-02-12,18,24.000000,31.000000,25.000000,25.000000,45.000000,33.000000
2009-02-12,19,43.000000,40.000000,45.000000,52.000000,60.000000,45.000000
2009-02-12,20,26.000000,34.000000,47.000000,44.000000,62.000000,33.000000
2009-02-12,21,17.000000,32.000000,38.000000,31.000000,54.000000,30.000000
2009-02-12,22,18.000000,25.000000,33.000000,28.000000,51.000000,34.000000
2009-02-12,23,24.000000,17.000000,41.000000,29.000000,47.000000,25.000000
2009-02-13,00,15.000000,21.000000,32.000000,38.000000,44.000000,28.000000
2009-02-13,01,10.000000,13.000000,21.000000,24.000000,38.000000,22.000000
2009-02-13,02,12.000000,11.000000,20.000000,34.000000,37.000000,24.000000
2009-02-13,03,14.000000,14.000000,19.000000,34.000000,35.000000,24.000000
2009-02-13,04,31.000000,16.000000,18.000000,31.000000,36.000000,26.000000
2009-02-13,05,34.000000,28.000000,30.000000,31.000000,36.000000,32.000000
2009-02-13,06,33.000000,36.000000,33.000000,26.000000,40.000000,32.000000
2009-02-13,07,31.000000,37.000000,50.000000,22.000000,25.000000,41.000000
2009-02-13,08,36.000000,49.000000,48.000000,34.000000,55.000000,49.000000
2009-02-13,09,38.000000,62.000000,41.000000,46.000000,84.000000,50.000000
2009-02-13,10,38.000000,34.000000,44.000000,37.000000,98.000000,38.000000
2009-02-13,11,29.000000,13.000000,42.000000,34.000000,70.000000,25.000000
2009-02-13,12,21.000000,12.000000,29.000000,24.000000,51.000000,12.000000
2009-02-13,13,13.000000,12.000000,22.000000,18.000000,43.000000,13.000000
2009-02-13,14,10.000000,13.000000,23.000000,14.000000,43.000000,22.000000
2009-02-13,15,9.000000,15.000000,20.000000,11.000000,42.000000,22.000000
2009-02-13,16,8.000000,15.000000,18.000000,10.000000,42.000000,21.000000
2009-02-13,17,11.000000,21.000000,18.000000,15.000000,42.000000,24.000000
2009-02-13,18,18.000000,29.000000,23.000000,23.000000,44.000000,30.000000
2009-02-13,19,47.000000,40.000000,43.000000,49.000000,61.000000,41.000000
2009-02-13,20,35.000000,39.000000,54.000000,51.000000,68.000000,38.000000
2009-02-13,21,27.000000,36.000000,47.000000,34.000000,66.000000,32.000000
2009-02-13,22,18.000000,34.000000,50.000000,37.000000,60.000000,31.000000
2009-02-13,23,13.000000,29.000000,47.000000,39.000000,54.000000,29.000000
2009-02-14,00,11.000000,14.000000,33.000000,29.000000,43.000000,22.000000
2009-02-14,01,13.000000,13.000000,23.000000,28.000000,39.000000,25.000000
2009-02-14,02,29.000000,22.000000,25.000000,36.000000,36.000000,24.000000
2009-02-14,03,18.000000,17.000000,19.000000,32.000000,34.000000,26.000000
2009-02-14,04,26.000000,19.000000,22.000000,32.000000,34.000000,28.000000
2009-02-14,05,31.000000,29.000000,21.000000,34.000000,37.000000,25.000000
2009-02-14,06,33.000000,33.000000,28.000000,33.000000,42.000000,30.000000
2009-02-14,07,34.000000,36.000000,38.000000,29.000000,33.000000,46.000000
2009-02-14,08,35.000000,39.000000,50.000000,39.000000,77.000000,45.000000
2009-02-14,09,30.000000,57.000000,50.000000,53.000000,65.000000,36.000000
2009-02-14,10,32.000000,43.000000,49.000000,53.000000,72.000000,29.000000
2009-02-14,11,25.000000,31.000000,45.000000,33.000000,71.000000,28.000000
2009-02-14,12,20.000000,26.000000,27.000000,13.000000,65.000000,28.000000
2009-02-14,13,19.000000,14.000000,17.000000,13.000000,55.000000,24.000000
2009-02-14,14,9.000000,14.000000,19.000000,12.000000,47.000000,23.000000
2009-02-14,15,8.000000,12.000000,18.000000,12.000000,46.000000,21.000000
2009-02-14,16,8.000000,14.000000,21.000000,14.000000,43.000000,21.000000
2009-02-14,17,8.000000,17.000000,19.000000,15.000000,42.000000,21.000000
2009-02-14,18,13.000000,24.000000,29.000000,25.000000,43.000000,22.000000
2009-02-14,19,27.000000,36.000000,43.000000,48.000000,53.000000,28.000000
2009-02-14,20,30.000000,37.000000,39.000000,33.000000,62.000000,33.000000
2009-02-14,21,16.000000,32.000000,33.000000,,56.000000,29.000000
2009-02-14,22,16.000000,28.000000,32.000000,,49.000000,23.000000
2009-02-14,23,13.000000,33.000000,37.000000,,50.000000,30.000000
2009-02-15,00,13.000000,23.000000,41.000000,,49.000000,27.000000
2009-02-15,01,10.000000,34.000000,42.000000,,48.000000,24.000000
2009-02-15,02,37.000000,38.000000,42.000000,,45.000000,26.000000
2009-02-15,03,43.000000,37.000000,38.000000,,44.000000,27.000000
2009-02-15,04,39.000000,36.000000,32.000000,,43.000000,31.000000
2009-02-15,05,42.000000,40.000000,38.000000,,48.000000,41.000000
2009-02-15,06,44.000000,41.000000,41.000000,,48.000000,45.000000
2009-02-15,07,43.000000,40.000000,47.000000,,36.000000,42.000000
2009-02-15,08,48.000000,46.000000,42.000000,,70.000000,48.000000
2009-02-15,09,39.000000,40.000000,40.000000,,67.000000,38.000000
2009-02-15,10,33.000000,34.000000,29.000000,49.000000,58.000000,64.000000
2009-02-15,11,45.000000,35.000000,21.000000,43.000000,54.000000,54.000000
2009-02-15,12,44.000000,30.000000,20.000000,42.000000,51.000000,42.000000
2009-02-15,13,24.000000,24.000000,17.000000,48.000000,52.000000,35.000000
2009-02-15,14,15.000000,16.000000,19.000000,24.000000,53.000000,26.000000
2009-02-15,15,12.000000,13.000000,16.000000,21.000000,50.000000,23.000000
2009-02-15,16,7.000000,11.000000,20.000000,24.000000,47.000000,20.000000
2009-02-15,17,7.000000,15.000000,23.000000,25.000000,41.000000,21.000000
2009-02-15,18,13.000000,23.000000,23.000000,32.000000,42.000000,23.000000
2009-02-15,19,27.000000,37.000000,48.000000,57.000000,52.000000,29.000000
2009-02-15,20,20.000000,35.000000,51.000000,60.000000,62.000000,30.000000
2009-02-15,21,13.000000,27.000000,39.000000,43.000000,55.000000,25.000000
2009-02-15,22,17.000000,29.000000,45.000000,45.000000,30.000000,23.000000
2009-02-15,23,29.000000,31.000000,48.000000,54.000000,16.000000,31.000000
2009-02-16,00,29.000000,27.000000,51.000000,57.000000,15.000000,25.000000
2009-02-16,01,37.000000,36.000000,34.000000,57.000000,14.000000,26.000000
2009-02-16,02,23.000000,30.000000,21.000000,55.000000,14.000000,30.000000
2009-02-16,03,37.000000,29.000000,23.000000,56.000000,14.000000,27.000000
2009-02-16,04,36.000000,33.000000,29.000000,58.000000,14.000000,42.000000
2009-02-16,05,33.000000,31.000000,27.000000,44.000000,13.000000,48.000000
2009-02-16,06,38.000000,36.000000,46.000000,51.000000,15.000000,45.000000
2009-02-16,07,37.000000,37.000000,55.000000,48.000000,14.000000,51.000000
2009-02-16,08,43.000000,39.000000,59.000000,53.000000,15.000000,60.000000
2009-02-16,09,60.000000,37.000000,40.000000,53.000000,13.000000,81.000000
2009-02-16,10,41.000000,36.000000,23.000000,40.000000,15.000000,67.000000
2009-02-16,11,27.000000,21.000000,18.000000,28.000000,13.000000,43.000000
2009-02-16,12,25.000000,18.000000,16.000000,25.000000,15.000000,34.000000
2009-02-16,13,20.000000,16.000000,18.000000,25.000000,15.000000,29.000000
2009-02-16,14,19.000000,14.000000,15.000000,26.000000,14.000000,28.000000
2009-02-16,15,19.000000,14.000000,14.000000,29.000000,16.000000,25.000000
2009-02-16,16,21.000000,19.000000,16.000000,26.000000,14.000000,25.000000
2009-02-16,17,15.000000,22.000000,23.000000,35.000000,14.000000,26.000000
2009-02-16,18,21.000000,30.000000,42.000000,42.000000,15.000000,29.000000
2009-02-16,19,37.000000,41.000000,54.000000,61.000000,14.000000,35.000000
2009-02-16,20,20.000000,35.000000,43.000000,36.000000,15.000000,41.000000
2009-02-16,21,17.000000,32.000000,37.000000,32.000000,14.000000,36.000000
2009-02-16,22,12.000000,24.000000,34.000000,30.000000,16.000000,28.000000
2009-02-16,23,9.000000,26.000000,31.000000,30.000000,15.000000,30.000000
2009-02-17,00,9.000000,18.000000,27.000000,27.000000,16.000000,22.000000
2009-02-17,01,14.000000,9.000000,28.000000,28.000000,14.000000,24.000000
2009-02-17,02,8.000000,16.000000,20.000000,50.000000,14.000000,21.000000
2009-02-17,03,13.000000,18.000000,20.000000,47.000000,13.000000,23.000000
2009-02-17,04,28.000000,16.000000,24.000000,52.000000,14.000000,23.000000
2009-02-17,05,37.000000,31.000000,34.000000,57.000000,12.000000,35.000000
2009-02-17,06,47.000000,39.000000,44.000000,51.000000,16.000000,50.000000
2009-02-17,07,47.000000,39.000000,51.000000,43.000000,16.000000,56.000000
2009-02-17,08,53.000000,45.000000,59.000000,57.000000,17.000000,62.000000
2009-02-17,09,69.000000,47.000000,57.000000,65.000000,16.000000,80.000000
2009-02-17,10,72.000000,47.000000,35.000000,73.000000,13.000000,83.000000
2009-02-17,11,52.000000,40.000000,35.000000,52.000000,13.000000,40.000000
2009-02-17,12,32.000000,20.000000,34.000000,43.000000,13.000000,24.000000
2009-02-17,13,19.000000,17.000000,25.000000,30.000000,13.000000,23.000000
2009-02-17,14,14.000000,16.000000,16.000000,23.000000,13.000000,24.000000
2009-02-17,15,10.000000,15.000000,14.000000,21.000000,14.000000,23.000000
2009-02-17,16,10.000000,16.000000,16.000000,21.000000,13.000000,23.000000
2009-02-17,17,13.000000,18.000000,20.000000,27.000000,13.000000,25.000000
2009-02-17,18,23.000000,30.000000,26.000000,37.000000,13.000000,27.000000
2009-02-17,19,31.000000,38.000000,45.000000,47.000000,13.000000,35.000000
2009-02-17,20,27.000000,34.000000,36.000000,45.000000,13.000000,32.000000
2009-02-17,21,22.000000,33.000000,33.000000,51.000000,13.000000,28.000000
2009-02-17,22,32.000000,36.000000,39.000000,44.000000,13.000000,39.000000
2009-02-17,23,28.000000,33.000000,43.000000,35.000000,13.000000,35.000000
2009-02-18,00,25.000000,32.000000,46.000000,34.000000,13.000000,34.000000
2009-02-18,01,25.000000,39.000000,43.000000,59.000000,13.000000,34.000000
2009-02-18,02,48.000000,39.000000,31.000000,60.000000,13.000000,28.000000
2009-02-18,03,47.000000,39.000000,34.000000,59.000000,13.000000,36.000000
2009-02-18,04,46.000000,42.000000,31.000000,56.000000,13.000000,44.000000
2009-02-18,05,43.000000,41.000000,23.000000,54.000000,13.000000,41.000000
2009-02-18,06,43.000000,39.000000,39.000000,52.000000,13.000000,47.000000
2009-02-18,07,44.000000,38.000000,55.000000,48.000000,13.000000,50.000000
2009-02-18,08,46.000000,44.000000,65.000000,57.000000,14.000000,64.000000
2009-02-18,09,61.000000,51.000000,67.000000,79.000000,13.000000,70.000000
2009-02-18,10,77.000000,47.000000,46.000000,84.000000,13.000000,68.000000
2009-02-18,11,35.000000,53.000000,46.000000,93.000000,21.000000,72.000000
2009-02-18,12,26.000000,40.000000,21.000000,32.000000,46.000000,38.000000
2009-02-18,13,20.000000,17.000000,17.000000,23.000000,48.000000,26.000000
2009-02-18,14,14.000000,15.000000,16.000000,21.000000,39.000000,24.000000
2009-02-18,15,10.000000,15.000000,11.000000,21.000000,34.000000,22.000000
2009-02-18,16,10.000000,17.000000,15.000000,23.000000,32.000000,23.000000
2009-02-18,17,10.000000,19.000000,17.000000,23.000000,32.000000,23.000000
2009-02-18,18,22.000000,28.000000,27.000000,36.000000,35.000000,26.000000
2009-02-18,19,30.000000,36.000000,39.000000,47.000000,40.000000,31.000000
2009-02-18,20,24.000000,27.000000,28.000000,47.000000,39.000000,32.000000
2009-02-18,21,26.000000,24.000000,28.000000,48.000000,38.000000,29.000000
2009-02-18,22,13.000000,25.000000,32.000000,44.000000,38.000000,25.000000
2009-02-18,23,12.000000,21.000000,31.000000,34.000000,36.000000,23.000000
2009-02-19,00,22.000000,25.000000,35.000000,54.000000,34.000000,24.000000
2009-02-19,01,45.000000,39.000000,27.000000,53.000000,30.000000,26.000000
2009-02-19,02,38.000000,39.000000,23.000000,53.000000,28.000000,26.000000
2009-02-19,03,42.000000,30.000000,17.000000,49.000000,28.000000,25.000000
2009-02-19,04,40.000000,36.000000,21.000000,51.000000,29.000000,39.000000
2009-02-19,05,38.000000,38.000000,36.000000,47.000000,29.000000,43.000000
2009-02-19,06,40.000000,37.000000,41.000000,43.000000,25.000000,48.000000
2009-02-19,07,40.000000,38.000000,58.000000,42.000000,39.000000,52.000000
2009-02-19,08,47.000000,41.000000,67.000000,58.000000,57.000000,57.000000
2009-02-19,09,65.000000,36.000000,69.000000,72.000000,61.000000,70.000000
2009-02-19,10,89.000000,31.000000,39.000000,87.000000,48.000000,79.000000
2009-02-19,11,65.000000,21.000000,23.000000,54.000000,41.000000,50.000000
2009-02-19,12,44.000000,16.000000,18.000000,44.000000,36.000000,37.000000
2009-02-19,13,51.000000,29.000000,10.000000,34.000000,39.000000,39.000000
2009-02-19,14,29.000000,24.000000,9.000000,34.000000,43.000000,37.000000
2009-02-19,15,28.000000,20.000000,12.000000,24.000000,41.000000,29.000000
2009-02-19,16,18.000000,17.000000,13.000000,22.000000,38.000000,27.000000
2009-02-19,17,12.000000,21.000000,15.000000,23.000000,36.000000,25.000000
2009-02-19,18,23.000000,30.000000,29.000000,42.000000,35.000000,26.000000
2009-02-19,19,46.000000,46.000000,47.000000,56.000000,48.000000,49.000000
2009-02-19,20,45.000000,48.000000,59.000000,64.000000,48.000000,53.000000
2009-02-19,21,35.000000,43.000000,69.000000,62.000000,58.000000,38.000000
2009-02-19,22,36.000000,44.000000,53.000000,60.000000,41.000000,37.000000
2009-02-19,23,34.000000,41.000000,38.000000,54.000000,20.000000,52.000000
2009-02-20,00,28.000000,41.000000,37.000000,55.000000,90.000000,53.000000
2009-02-20,01,25.000000,40.000000,38.000000,54.000000,69.000000,51.000000
2009-02-20,02,26.000000,38.000000,39.000000,52.000000,66.000000,49.000000
2009-02-20,03,30.000000,36.000000,33.000000,49.000000,50.000000,43.000000
2009-02-20,04,35.000000,35.000000,32.000000,47.000000,47.000000,53.000000
2009-02-20,05,34.000000,35.000000,39.000000,46.000000,45.000000,47.000000
2009-02-20,06,33.000000,35.000000,38.000000,47.000000,44.000000,48.000000
2009-02-20,07,29.000000,34.000000,42.000000,42.000000,43.000000,54.000000
2009-02-20,08,37.000000,34.000000,38.000000,49.000000,52.000000,50.000000
2009-02-20,09,42.000000,23.000000,30.000000,44.000000,44.000000,47.000000
2009-02-20,10,37.000000,17.000000,29.000000,29.000000,38.000000,37.000000
2009-02-20,11,27.000000,17.000000,22.000000,27.000000,36.000000,33.000000
2009-02-20,12,30.000000,15.000000,11.000000,26.000000,35.000000,33.000000
2009-02-20,13,31.000000,15.000000,7.000000,32.000000,36.000000,31.000000
2009-02-20,14,24.000000,16.000000,13.000000,32.000000,37.000000,29.000000
2009-02-20,15,25.000000,17.000000,18.000000,26.000000,37.000000,27.000000
2009-02-20,16,17.000000,18.000000,17.000000,24.000000,36.000000,27.000000
2009-02-20,17,13.000000,21.000000,18.000000,27.000000,36.000000,26.000000
2009-02-20,18,26.000000,38.000000,33.000000,46.000000,38.000000,33.000000
2009-02-20,19,19.000000,38.000000,43.000000,36.000000,48.000000,39.000000
2009-02-20,20,24.000000,32.000000,36.000000,33.000000,42.000000,29.000000
2009-02-20,21,17.000000,28.000000,32.000000,38.000000,39.000000,27.000000
2009-02-20,22,12.000000,23.000000,37.000000,42.000000,37.000000,30.000000
2009-02-20,23,11.000000,20.000000,33.000000,34.000000,35.000000,23.000000
2009-02-21,00,15.000000,17.000000,25.000000,45.000000,32.000000,22.000000
2009-02-21,01,16.000000,18.000000,22.000000,47.000000,30.000000,21.000000
2009-02-21,02,21.000000,19.000000,27.000000,45.000000,29.000000,24.000000
2009-02-21,03,22.000000,21.000000,37.000000,38.000000,29.000000,26.000000
2009-02-21,04,33.000000,16.000000,38.000000,44.000000,29.000000,27.000000
2009-02-21,05,33.000000,18.000000,36.000000,47.000000,30.000000,30.000000
2009-02-21,06,32.000000,24.000000,40.000000,45.000000,31.000000,35.000000
2009-02-21,07,32.000000,34.000000,38.000000,46.000000,28.000000,45.000000
2009-02-21,08,37.000000,33.000000,51.000000,44.000000,51.000000,50.000000
2009-02-21,09,55.000000,31.000000,31.000000,64.000000,47.000000,43.000000
2009-02-21,10,42.000000,36.000000,29.000000,63.000000,47.000000,52.000000
2009-02-21,11,23.000000,41.000000,34.000000,32.000000,46.000000,58.000000
2009-02-21,12,16.000000,37.000000,30.000000,25.000000,49.000000,49.000000
2009-02-21,13,7.000000,16.000000,30.000000,25.000000,40.000000,26.000000
2009-02-21,14,7.000000,13.000000,20.000000,21.000000,30.000000,23.000000
2009-02-21,15,8.000000,12.000000,22.000000,25.000000,15.000000,22.000000
2009-02-21,16,7.000000,12.000000,19.000000,24.000000,14.000000,20.000000
2009-02-21,17,7.000000,14.000000,20.000000,24.000000,14.000000,20.000000
2009-02-21,18,12.000000,19.000000,30.000000,29.000000,12.000000,21.000000
2009-02-21,19,27.000000,31.000000,40.000000,50.000000,14.000000,25.000000
2009-02-21,20,28.000000,36.000000,48.000000,51.000000,13.000000,30.000000
2009-02-21,21,29.000000,35.000000,46.000000,49.000000,13.000000,35.000000
2009-02-21,22,29.000000,34.000000,49.000000,45.000000,14.000000,43.000000
2009-02-21,23,26.000000,33.000000,51.000000,46.000000,13.000000,31.000000
2009-02-22,00,31.000000,33.000000,51.000000,43.000000,15.000000,36.000000
2009-02-22,01,33.000000,32.000000,48.000000,42.000000,15.000000,37.000000
2009-02-22,02,26.000000,30.000000,49.000000,40.000000,15.000000,31.000000
2009-02-22,03,30.000000,29.000000,34.000000,43.000000,15.000000,36.000000
2009-02-22,04,32.000000,26.000000,28.000000,40.000000,15.000000,42.000000
2009-02-22,05,32.000000,26.000000,21.000000,40.000000,15.000000,39.000000
2009-02-22,06,31.000000,28.000000,27.000000,42.000000,15.000000,29.000000
2009-02-22,07,31.000000,29.000000,32.000000,43.000000,15.000000,29.000000
2009-02-22,08,29.000000,22.000000,30.000000,40.000000,15.000000,30.000000
2009-02-22,09,19.000000,13.000000,25.000000,27.000000,15.000000,24.000000
2009-02-22,10,17.000000,12.000000,25.000000,25.000000,15.000000,22.000000
2009-02-22,11,16.000000,10.000000,24.000000,23.000000,15.000000,22.000000
2009-02-22,12,13.000000,10.000000,24.000000,24.000000,15.000000,21.000000
2009-02-22,13,15.000000,9.000000,24.000000,23.000000,15.000000,21.000000
2009-02-22,14,16.000000,9.000000,23.000000,22.000000,15.000000,21.000000
2009-02-22,15,15.000000,10.000000,20.000000,25.000000,15.000000,20.000000
2009-02-22,16,18.000000,11.000000,17.000000,25.000000,15.000000,20.000000
2009-02-22,17,23.000000,14.000000,19.000000,26.000000,15.000000,23.000000
2009-02-22,18,28.000000,18.000000,29.000000,35.000000,15.000000,29.000000
2009-02-22,19,30.000000,36.000000,29.000000,60.000000,15.000000,42.000000
2009-02-22,20,31.000000,37.000000,27.000000,55.000000,15.000000,50.000000
2009-02-22,21,33.000000,29.000000,37.000000,49.000000,13.000000,40.000000
2009-02-22,22,42.000000,31.000000,40.000000,48.000000,13.000000,35.000000
2009-02-22,23,32.000000,18.000000,25.000000,49.000000,12.000000,33.000000
2009-02-23,00,25.000000,18.000000,15.000000,34.000000,12.000000,29.000000
2009-02-23,01,18.000000,13.000000,11.000000,30.000000,12.000000,24.000000
2009-02-23,02,14.000000,11.000000,9.000000,30.000000,13.000000,19.000000
2009-02-23,03,10.000000,8.000000,7.000000,32.000000,13.000000,18.000000
2009-02-23,04,10.000000,9.000000,9.000000,31.000000,13.000000,18.000000
2009-02-23,05,21.000000,15.000000,21.000000,39.000000,13.000000,19.000000
2009-02-23,06,34.000000,22.000000,23.000000,43.000000,13.000000,34.000000
2009-02-23,07,34.000000,30.000000,37.000000,43.000000,13.000000,41.000000
2009-02-23,08,35.000000,32.000000,43.000000,47.000000,13.000000,42.000000
2009-02-23,09,31.000000,20.000000,28.000000,38.000000,13.000000,41.000000
2009-02-23,10,26.000000,15.000000,22.000000,29.000000,16.000000,31.000000
2009-02-23,11,26.000000,12.000000,16.000000,28.000000,28.000000,27.000000
2009-02-23,12,22.000000,10.000000,15.000000,27.000000,41.000000,22.000000
2009-02-23,13,23.000000,10.000000,19.000000,26.000000,55.000000,21.000000
2009-02-23,14,20.000000,11.000000,23.000000,27.000000,59.000000,21.000000
2009-02-23,15,22.000000,12.000000,23.000000,28.000000,59.000000,20.000000
2009-02-23,16,23.000000,12.000000,25.000000,31.000000,61.000000,20.000000
2009-02-23,17,24.000000,14.000000,27.000000,35.000000,63.000000,22.000000
2009-02-23,18,36.000000,25.000000,38.000000,54.000000,72.000000,35.000000
2009-02-23,19,53.000000,46.000000,30.000000,71.000000,89.000000,58.000000
2009-02-23,20,59.000000,52.000000,41.000000,67.000000,106.000000,71.000000
2009-02-23,21,53.000000,52.000000,51.000000,61.000000,96.000000,69.000000
2009-02-23,22,52.000000,49.000000,61.000000,65.000000,112.000000,66.000000
2009-02-23,23,51.000000,41.000000,34.000000,62.000000,91.000000,61.000000
2009-02-24,00,51.000000,35.000000,17.000000,60.000000,78.000000,56.000000
