Fecha,Hora,AGU,ATM,CEN,LDO,MIR,OBL,TLA,VAL
2001-01-01,00,9.000000,8.000000,13.000000,5.000000,6.000000,,3.000000,3.000000
2001-01-01,01,8.000000,8.000000,12.000000,5.000000,8.000000,,3.000000,3.000000
2001-01-01,02,8.000000,8.000000,12.000000,5.000000,8.000000,,3.000000,3.000000
2001-01-01,03,8.000000,7.000000,13.000000,5.000000,7.000000,,3.000000,3.000000
2001-01-01,04,8.000000,7.000000,14.000000,5.000000,8.000000,,4.000000,3.000000
2001-01-01,05,8.000000,7.000000,14.000000,5.000000,6.000000,,4.000000,3.000000
2001-01-01,06,8.000000,7.000000,13.000000,5.000000,8.000000,,4.000000,2.000000
2001-01-01,07,8.000000,7.000000,10.000000,5.000000,6.000000,,4.000000,3.000000
2001-01-01,08,8.000000,7.000000,13.000000,5.000000,5.000000,,4.000000,3.000000
2001-01-01,09,8.000000,7.000000,11.000000,5.000000,5.000000,,4.000000,7.000000
2001-01-01,10,15.000000,14.000000,15.000000,5.000000,6.000000,,3.000000,20.000000
2001-01-01,11,27.000000,29.000000,28.000000,8.000000,14.000000,,9.000000,37.000000
2001-01-01,12,38.000000,38.000000,38.000000,16.000000,22.000000,,19.000000,42.000000
2001-01-01,13,51.000000,46.000000,44.000000,20.000000,30.000000,,23.000000,45.000000
2001-01-01,14,50.000000,48.000000,51.000000,25.000000,33.000000,29.000000,30.000000,48.000000
2001-01-01,15,48.000000,48.000000,53.000000,39.000000,34.000000,40.000000,32.000000,52.000000
2001-01-01,16,47.000000,47.000000,51.000000,41.000000,33.000000,38.000000,30.000000,49.000000
2001-01-01,17,50.000000,39.000000,41.000000,32.000000,28.000000,30.000000,26.000000,43.000000
2001-01-01,18,23.000000,12.000000,25.000000,24.000000,14.000000,11.000000,14.000000,18.000000
2001-01-01,19,8.000000,8.000000,12.000000,5.000000,5.000000,,3.000000,6.000000
2001-01-01,20,8.000000,8.000000,11.000000,5.000000,4.000000,,3.000000,2.000000
2001-01-01,21,9.000000,7.000000,10.000000,5.000000,4.000000,,3.000000,3.000000
2001-01-01,22,10.000000,7.000000,12.000000,5.000000,4.000000,,3.000000,16.000000
2001-01-01,23,8.000000,7.000000,11.000000,5.000000,4.000000,,3.000000,11.000000
2001-01-02,00,7.000000,7.000000,13.000000,5.000000,4.000000,,2.000000,3.000000
2001-01-02,01,8.000000,7.000000,13.000000,5.000000,4.000000,,3.000000,2.000000
2001-01-02,02,8.000000,7.000000,11.000000,5.000000,3.000000,,3.000000,3.000000
2001-01-02,03,8.000000,7.000000,12.000000,5.000000,3.000000,,3.000000,3.000000
2001-01-02,04,9.000000,7.000000,11.000000,5.000000,3.000000,,3.000000,4.000000
2001-01-02,05,9.000000,7.000000,12.000000,5.000000,4.000000,,3.000000,7.000000
2001-01-02,06,8.000000,7.000000,11.000000,5.000000,3.000000,,3.000000,3.000000
2001-01-02,07,8.000000,7.000000,12.000000,5.000000,3.000000,,3.000000,3.000000
