Fecha,Hora,AGU,ATM,CEN,LDO,MIR,OBL,TLA,VAL
2006-01-01,00,11.000000,9.000000,13.000000,7.000000,7.000000,9.000000,27.000000,10.000000
2006-01-01,01,9.000000,8.000000,12.000000,7.000000,6.000000,8.000000,25.000000,13.000000
2006-01-01,02,10.000000,9.000000,12.000000,7.000000,6.000000,8.000000,27.000000,12.000000
2006-01-01,03,14.000000,6.000000,11.000000,6.000000,7.000000,8.000000,20.000000,12.000000
2006-01-01,04,11.000000,5.000000,12.000000,7.000000,8.000000,8.000000,19.000000,11.000000
2006-01-01,05,9.000000,5.000000,13.000000,6.000000,8.000000,8.000000,22.000000,10.000000
2006-01-01,06,8.000000,3.000000,12.000000,6.000000,7.000000,8.000000,24.000000,11.000000
2006-01-01,07,7.000000,4.000000,14.000000,10.000000,6.000000,8.000000,26.000000,11.000000
2006-01-01,08,7.000000,4.000000,11.000000,12.000000,5.000000,8.000000,21.000000,11.000000
2006-01-01,09,18.000000,11.000000,12.000000,20.000000,6.000000,11.000000,19.000000,12.000000
2006-01-01,10,37.000000,58.000000,24.000000,27.000000,10.000000,19.000000,25.000000,15.000000
2006-01-01,11,43.000000,81.000000,31.000000,33.000000,16.000000,26.000000,29.000000,22.000000
2006-01-01,12,50.000000,72.000000,38.000000,42.000000,28.000000,31.000000,35.000000,20.000000
2006-01-01,13,51.000000,72.000000,48.000000,32.000000,49.000000,44.000000,32.000000,21.000000
2006-01-01,14,47.000000,71.000000,51.000000,52.000000,48.000000,51.000000,35.000000,22.000000
2006-01-01,15,46.000000,71.000000,51.000000,50.000000,50.000000,55.000000,33.000000,23.000000
2006-01-01,16,52.000000,51.000000,52.000000,46.000000,51.000000,61.000000,36.000000,20.000000
2006-01-01,17,46.000000,51.000000,43.000000,42.000000,44.000000,65.000000,31.000000,20.000000
2006-01-01,18,25.000000,26.000000,22.000000,26.000000,19.000000,45.000000,20.000000,17.000000
2006-01-01,19,16.000000,7.000000,12.000000,9.000000,6.000000,15.000000,16.000000,14.000000
2006-01-01,20,10.000000,6.000000,12.000000,5.000000,5.000000,8.000000,16.000000,16.000000
2006-01-01,21,8.000000,3.000000,12.000000,5.000000,11.000000,8.000000,16.000000,12.000000
2006-01-01,22,6.000000,3.000000,12.000000,10.000000,30.000000,8.000000,16.000000,10.000000
2006-01-01,23,6.000000,3.000000,11.000000,6.000000,14.000000,8.000000,15.000000,10.000000
2006-01-02,00,7.000000,3.000000,12.000000,11.000000,19.000000,8.000000,16.000000,10.000000
2006-01-02,01,,18.000000,,,,,,10.000000
2006-01-02,02,,3.000000,,,,,,11.000000
2006-01-02,03,,3.000000,,,,,,11.000000
2006-01-02,04,,3.000000,,,,,,12.000000
2006-01-02,05,,3.000000,,,,,,11.000000
2006-01-02,06,,3.000000,,,,,,10.000000
2006-01-02,07,5.000000,4.000000,12.000000,7.000000,6.000000,7.000000,,10.000000
2006-01-02,08,6.000000,4.000000,12.000000,6.000000,5.000000,7.000000,,10.000000
2006-01-02,09,7.000000,4.000000,13.000000,7.000000,5.000000,8.000000,,10.000000
2006-01-02,10,12.000000,14.000000,12.000000,15.000000,7.000000,19.000000,,11.000000
2006-01-02,11,42.000000,59.000000,45.000000,41.000000,42.000000,42.000000,,15.000000
2006-01-02,12,88.000000,60.000000,57.000000,49.000000,79.000000,51.000000,,21.000000
2006-01-02,13,63.000000,57.000000,61.000000,56.000000,87.000000,59.000000,,20.000000
2006-01-02,14,57.000000,59.000000,62.000000,53.000000,86.000000,51.000000,,22.000000
2006-01-02,15,88.000000,76.000000,62.000000,52.000000,91.000000,52.000000,,26.000000
2006-01-02,16,77.000000,67.000000,56.000000,61.000000,92.000000,53.000000,,26.000000
2006-01-02,17,68.000000,59.000000,45.000000,56.000000,70.000000,48.000000,,23.000000
2006-01-02,18,21.000000,19.000000,18.000000,30.000000,28.000000,15.000000,,15.000000
2006-01-02,19,10.000000,6.000000,12.000000,9.000000,6.000000,8.000000,,11.000000
2006-01-02,20,6.000000,3.000000,13.000000,6.000000,5.000000,8.000000,,11.000000
2006-01-02,21,7.000000,3.000000,13.000000,7.000000,6.000000,7.000000,,10.000000
2006-01-02,22,8.000000,3.000000,13.000000,6.000000,6.000000,7.000000,,10.000000
2006-01-02,23,7.000000,3.000000,13.000000,5.000000,6.000000,8.000000,,11.000000
2006-01-03,00,8.000000,3.000000,13.000000,5.000000,5.000000,8.000000,,11.000000
2006-01-03,01,27.000000,3.000000,13.000000,6.000000,5.000000,7.000000,,11.000000
2006-01-03,02,15.000000,3.000000,12.000000,28.000000,5.000000,11.000000,,11.000000
2006-01-03,03,18.000000,3.000000,12.000000,13.000000,5.000000,14.000000,,10.000000
2006-01-03,04,18.000000,3.000000,13.000000,21.000000,5.000000,7.000000,,10.000000
2006-01-03,05,6.000000,3.000000,12.000000,22.000000,4.000000,7.000000,,10.000000
2006-01-03,06,5.000000,3.000000,12.000000,11.000000,5.000000,7.000000,,10.000000
2006-01-03,07,6.000000,3.000000,13.000000,11.000000,5.000000,7.000000,,10.000000
2006-01-03,08,7.000000,3.000000,12.000000,8.000000,5.000000,7.000000,,10.000000
2006-01-03,09,8.000000,3.000000,12.000000,7.000000,5.000000,8.000000,,11.000000
2006-01-03,10,15.000000,25.000000,20.000000,,11.000000,25.000000,,11.000000
2006-01-03,11,36.000000,42.000000,38.000000,32.000000,39.000000,37.000000,,14.000000
2006-01-03,12,42.000000,49.000000,45.000000,39.000000,51.000000,46.000000,,18.000000
2006-01-03,13,59.000000,56.000000,55.000000,49.000000,62.000000,49.000000,,21.000000
