2014-01-01,00,2.000000,3.000000,1.000000,4.000000,1.000000,2.000000,5.000000,2.000000,4.000000,2.000000
2014-01-01,01,1.000000,2.000000,1.000000,2.000000,1.000000,3.000000,5.000000,2.000000,4.000000,2.000000
2014-01-01,02,2.000000,2.000000,3.000000,2.000000,1.000000,2.000000,5.000000,3.000000,4.000000,2.000000
2014-01-01,03,1.000000,2.000000,1.000000,3.000000,1.000000,3.000000,4.000000,3.000000,3.000000,1.000000
2014-01-01,04,7.000000,2.000000,1.000000,3.000000,1.000000,5.000000,4.000000,2.000000,3.000000,1.000000
2014-01-01,05,12.000000,2.000000,2.000000,2.000000,1.000000,3.000000,4.000000,2.000000,3.000000,1.000000
2014-01-01,06,2.000000,2.000000,3.000000,2.000000,4.000000,2.000000,5.000000,2.000000,2.000000,1.000000
2014-01-01,07,1.000000,2.000000,1.000000,2.000000,1.000000,2.000000,5.000000,3.000000,2.000000,1.000000
2014-01-01,08,1.000000,2.000000,1.000000,2.000000,1.000000,3.000000,5.000000,3.000000,2.000000,2.000000
2014-01-01,09,1.000000,2.000000,2.000000,2.000000,1.000000,6.000000,4.000000,4.000000,1.000000,4.000000
2014-01-01,10,3.000000,2.000000,5.000000,4.000000,3.000000,13.000000,4.000000,4.000000,3.000000,7.000000
2014-01-01,11,7.000000,3.000000,15.000000,10.000000,7.000000,14.000000,5.000000,8.000000,10.000000,13.000000
2014-01-01,12,13.000000,5.000000,17.000000,18.000000,10.000000,20.000000,7.000000,11.000000,17.000000,21.000000
2014-01-01,13,20.000000,7.000000,21.000000,17.000000,12.000000,25.000000,9.000000,14.000000,19.000000,34.000000
2014-01-01,14,26.000000,6.000000,24.000000,17.000000,14.000000,25.000000,11.000000,19.000000,22.000000,40.000000
2014-01-01,15,31.000000,6.000000,23.000000,15.000000,15.000000,27.000000,12.000000,17.000000,23.000000,43.000000
2014-01-01,16,29.000000,6.000000,22.000000,16.000000,15.000000,23.000000,13.000000,11.000000,23.000000,42.000000
2014-01-01,17,17.000000,4.000000,13.000000,8.000000,9.000000,19.000000,9.000000,6.000000,13.000000,32.000000
2014-01-01,18,13.000000,3.000000,12.000000,3.000000,5.000000,9.000000,7.000000,5.000000,7.000000,13.000000
2014-01-01,19,7.000000,2.000000,5.000000,1.000000,3.000000,2.000000,5.000000,3.000000,4.000000,9.000000
2014-01-01,20,1.000000,2.000000,1.000000,1.000000,2.000000,2.000000,4.000000,2.000000,2.000000,5.000000
2014-01-01,21,1.000000,1.000000,1.000000,1.000000,1.000000,3.000000,3.000000,2.000000,3.000000,5.000000
2014-01-01,22,1.000000,2.000000,1.000000,2.000000,1.000000,2.000000,3.000000,2.000000,2.000000,2.000000
2014-01-01,23,1.000000,1.000000,1.000000,2.000000,1.000000,2.000000,3.000000,1.000000,2.000000,1.000000
2014-01-02,00,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000,3.000000,1.000000,2.000000,1.000000
2014-01-02,01,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000,4.000000,1.000000,2.000000,2.000000
2014-01-02,02,2.000000,1.000000,1.000000,1.000000,3.000000,2.000000,4.000000,1.000000,2.000000,5.000000
2014-01-02,03,3.000000,1.000000,1.000000,1.000000,1.000000,2.000000,4.000000,1.000000,2.000000,11.000000
2014-01-02,04,2.000000,1.000000,1.000000,1.000000,5.000000,2.000000,3.000000,3.000000,3.000000,11.000000
2014-01-02,05,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000,3.000000,2.000000,3.000000,5.000000
2014-01-02,06,1.000000,1.000000,1.000000,1.000000,3.000000,2.000000,3.000000,4.000000,3.000000,4.000000
2014-01-02,07,1.000000,1.000000,1.000000,1.000000,1.000000,3.000000,4.000000,3.000000,3.000000,5.000000
2014-01-02,08,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000,4.000000,3.000000,3.000000,2.000000
2014-01-02,09,2.000000,1.000000,1.000000,1.000000,1.000000,5.000000,4.000000,2.000000,9.000000,5.000000
2014-01-02,10,6.000000,2.000000,3.000000,4.000000,2.000000,15.000000,3.000000,3.000000,3.000000,8.000000
2014-01-02,11,9.000000,4.000000,13.000000,10.000000,5.000000,24.000000,4.000000,8.000000,12.000000,17.000000
2014-01-02,12,15.000000,7.000000,21.000000,15.000000,9.000000,31.000000,6.000000,15.000000,19.000000,31.000000
2014-01-02,13,18.000000,10.000000,26.000000,18.000000,13.000000,34.000000,9.000000,24.000000,23.000000,35.000000
2014-01-02,14,20.000000,12.000000,30.000000,22.000000,14.000000,37.000000,12.000000,27.000000,26.000000,39.000000
2014-01-02,15,20.000000,13.000000,31.000000,23.000000,16.000000,35.000000,13.000000,25.000000,26.000000,40.000000
2014-01-02,16,22.000000,14.000000,34.000000,23.000000,16.000000,34.000000,14.000000,24.000000,27.000000,39.000000
2014-01-02,17,19.000000,12.000000,27.000000,22.000000,16.000000,20.000000,15.000000,28.000000,26.000000,41.000000
2014-01-02,18,16.000000,11.000000,23.000000,13.000000,14.000000,5.000000,15.000000,27.000000,21.000000,33.000000
2014-01-02,19,3.000000,4.000000,4.000000,3.000000,4.000000,3.000000,10.000000,15.000000,5.000000,13.000000
2014-01-02,20,1.000000,2.000000,1.000000,1.000000,1.000000,3.000000,3.000000,2.000000,5.000000,4.000000
2014-01-02,21,1.000000,2.000000,1.000000,2.000000,3.000000,14.000000,3.000000,2.000000,5.000000,2.000000
2014-01-02,22,1.000000,2.000000,4.000000,10.000000,2.000000,23.000000,4.000000,2.000000,5.000000,2.000000
2014-01-02,23,5.000000,4.000000,12.000000,10.000000,4.000000,24.000000,5.000000,10.000000,9.000000,19.000000
2014-01-03,00,4.000000,8.000000,14.000000,13.000000,4.000000,25.000000,6.000000,17.000000,11.000000,20.000000
2014-01-03,01,6.000000,9.000000,8.000000,16.000000,4.000000,22.000000,8.000000,10.000000,12.000000,13.000000
2014-01-03,02,6.000000,9.000000,11.000000,19.000000,5.000000,21.000000,8.000000,10.000000,12.000000,17.000000
2014-01-03,03,10.000000,7.000000,12.000000,20.000000,7.000000,24.000000,9.000000,11.000000,15.000000,21.000000
2014-01-03,04,10.000000,10.000000,10.000000,18.000000,7.000000,24.000000,8.000000,12.000000,14.000000,19.000000
2014-01-03,05,8.000000,9.000000,11.000000,14.000000,6.000000,22.000000,8.000000,12.000000,13.000000,21.000000
2014-01-03,06,9.000000,8.000000,14.000000,11.000000,5.000000,20.000000,8.000000,10.000000,10.000000,22.000000
2014-01-03,07,8.000000,5.000000,12.000000,11.000000,4.000000,17.000000,7.000000,10.000000,8.000000,20.000000
2014-01-03,08,5.000000,3.000000,12.000000,9.000000,3.000000,17.000000,7.000000,9.000000,8.000000,15.000000
2014-01-03,09,5.000000,3.000000,11.000000,4.000000,3.000000,21.000000,6.000000,8.000000,8.000000,15.000000
