Fecha,Hora,AGU,ATM,CEN,LDO,MIR,OBL,TLA,VAL
2001-01-01,00,63.000000,69.000000,129.000000,209.000000,276.000000,39.000000,123.000000,33.000000
2001-01-01,01,43.000000,73.000000,132.000000,329.000000,372.000000,80.000000,149.000000,63.000000
2001-01-01,02,38.000000,87.000000,81.000000,373.000000,344.000000,71.000000,205.000000,62.000000
2001-01-01,03,49.000000,48.000000,96.000000,402.000000,394.000000,74.000000,294.000000,56.000000
2001-01-01,04,73.000000,44.000000,148.000000,250.000000,351.000000,81.000000,372.000000,79.000000
2001-01-01,05,46.000000,48.000000,291.000000,213.000000,214.000000,108.000000,348.000000,77.000000
2001-01-01,06,37.000000,25.000000,298.000000,275.000000,429.000000,,329.000000,59.000000
2001-01-01,07,29.000000,28.000000,180.000000,233.000000,317.000000,,294.000000,44.000000
2001-01-01,08,25.000000,55.000000,263.000000,202.000000,274.000000,,324.000000,56.000000
2001-01-01,09,28.000000,84.000000,174.000000,262.000000,216.000000,,263.000000,82.000000
2001-01-01,10,120.000000,90.000000,29.000000,14.000000,140.000000,,83.000000,124.000000
2001-01-01,11,126.000000,23.000000,4.000000,5.000000,131.000000,,16.000000,58.000000
2001-01-01,12,33.000000,9.000000,,8.000000,38.000000,,8.000000,17.000000
2001-01-01,13,23.000000,5.000000,,27.000000,33.000000,50.000000,2.000000,10.000000
2001-01-01,14,3.000000,7.000000,4.000000,25.000000,3.000000,69.000000,1.000000,11.000000
2001-01-01,15,2.000000,12.000000,13.000000,32.000000,0.000000,29.000000,8.000000,18.000000
2001-01-01,16,12.000000,7.000000,,36.000000,11.000000,31.000000,4.000000,15.000000
2001-01-01,17,21.000000,11.000000,11.000000,74.000000,73.000000,23.000000,18.000000,31.000000
2001-01-01,18,42.000000,51.000000,40.000000,96.000000,159.000000,54.000000,89.000000,24.000000
2001-01-01,19,122.000000,123.000000,81.000000,162.000000,206.000000,41.000000,121.000000,43.000000
2001-01-01,20,92.000000,77.000000,61.000000,204.000000,205.000000,34.000000,160.000000,64.000000
2001-01-01,21,54.000000,54.000000,34.000000,177.000000,228.000000,52.000000,161.000000,64.000000
2001-01-01,22,34.000000,47.000000,39.000000,185.000000,279.000000,26.000000,232.000000,40.000000
2001-01-01,23,23.000000,37.000000,29.000000,124.000000,201.000000,29.000000,140.000000,31.000000
2001-01-02,00,12.000000,31.000000,76.000000,65.000000,240.000000,33.000000,98.000000,38.000000
2001-01-02,01,7.000000,19.000000,118.000000,61.000000,222.000000,38.000000,77.000000,35.000000
2001-01-02,02,3.000000,15.000000,141.000000,48.000000,115.000000,42.000000,100.000000,29.000000
2001-01-02,03,5.000000,9.000000,111.000000,40.000000,192.000000,28.000000,84.000000,27.000000
2001-01-02,04,3.000000,16.000000,104.000000,41.000000,91.000000,27.000000,96.000000,24.000000
2001-01-02,05,5.000000,16.000000,79.000000,43.000000,139.000000,29.000000,87.000000,21.000000
2001-01-02,06,20.000000,19.000000,64.000000,48.000000,120.000000,42.000000,82.000000,30.000000
2001-01-02,07,39.000000,39.000000,70.000000,69.000000,224.000000,21.000000,91.000000,57.000000
2001-01-02,08,72.000000,92.000000,78.000000,156.000000,206.000000,33.000000,136.000000,64.000000
2001-01-02,09,61.000000,62.000000,44.000000,144.000000,156.000000,43.000000,111.000000,78.000000
2001-01-02,10,55.000000,57.000000,49.000000,130.000000,160.000000,33.000000,108.000000,52.000000
2001-01-02,11,84.000000,36.000000,51.000000,58.000000,153.000000,26.000000,60.000000,30.000000
2001-01-02,12,64.000000,31.000000,24.000000,80.000000,67.000000,31.000000,50.000000,31.000000
2001-01-02,13,59.000000,22.000000,14.000000,71.000000,32.000000,27.000000,35.000000,27.000000
2001-01-02,14,51.000000,9.000000,19.000000,50.000000,21.000000,26.000000,45.000000,27.000000
2001-01-02,15,28.000000,12.000000,30.000000,84.000000,30.000000,38.000000,43.000000,46.000000
2001-01-02,16,48.000000,41.000000,29.000000,67.000000,31.000000,26.000000,47.000000,52.000000
2001-01-02,17,31.000000,34.000000,45.000000,117.000000,73.000000,36.000000,104.000000,46.000000
2001-01-02,18,28.000000,71.000000,27.000000,331.000000,96.000000,30.000000,55.000000,34.000000
2001-01-02,19,42.000000,140.000000,69.000000,332.000000,111.000000,42.000000,82.000000,48.000000
2001-01-02,20,84.000000,105.000000,107.000000,200.000000,153.000000,28.000000,116.000000,42.000000
2001-01-02,21,49.000000,68.000000,138.000000,199.000000,227.000000,60.000000,189.000000,38.000000
2001-01-02,22,53.000000,58.000000,165.000000,205.000000,265.000000,54.000000,243.000000,26.000000
2001-01-02,23,45.000000,33.000000,204.000000,129.000000,330.000000,96.000000,219.000000,52.000000
2001-01-03,00,24.000000,39.000000,177.000000,62.000000,184.000000,51.000000,187.000000,46.000000
2001-01-03,01,21.000000,29.000000,151.000000,59.000000,186.000000,24.000000,134.000000,45.000000
2001-01-03,02,15.000000,24.000000,44.000000,43.000000,210.000000,24.000000,41.000000,36.000000
2001-01-03,03,13.000000,21.000000,25.000000,46.000000,28.000000,41.000000,34.000000,47.000000
2001-01-03,04,30.000000,21.000000,25.000000,44.000000,87.000000,29.000000,34.000000,42.000000
2001-01-03,05,29.000000,28.000000,20.000000,42.000000,68.000000,18.000000,29.000000,35.000000
2001-01-03,06,30.000000,27.000000,25.000000,45.000000,132.000000,31.000000,27.000000,29.000000
2001-01-03,07,24.000000,38.000000,27.000000,53.000000,94.000000,24.000000,33.000000,43.000000
2001-01-03,08,30.000000,35.000000,30.000000,66.000000,148.000000,26.000000,47.000000,46.000000
2001-01-03,09,27.000000,41.000000,28.000000,52.000000,111.000000,27.000000,65.000000,36.000000
2001-01-03,10,24.000000,22.000000,15.000000,48.000000,89.000000,22.000000,57.000000,27.000000
2001-01-03,11,24.000000,24.000000,19.000000,38.000000,60.000000,15.000000,35.000000,27.000000
2001-01-03,12,24.000000,16.000000,10.000000,48.000000,55.000000,15.000000,40.000000,23.000000
