2014-01-03,08,0.570000,0.750000,,0.740000,0.600000,0.840000,0.270000,0.400000,0.470000
2014-01-03,09,0.920000,0.870000,,1.020000,0.820000,0.760000,0.300000,0.420000,0.520000
2014-01-03,10,0.820000,0.680000,,0.800000,0.570000,0.710000,0.240000,0.460000,0.490000
2014-01-03,11,0.600000,0.580000,,0.690000,0.510000,0.790000,0.190000,0.410000,0.490000
2014-01-03,12,0.520000,0.570000,,0.690000,0.500000,0.430000,0.200000,0.420000,0.460000
2014-01-03,13,0.500000,0.580000,,0.680000,0.490000,0.280000,0.200000,0.390000,0.400000
2014-01-03,14,0.620000,0.570000,,0.700000,0.480000,0.480000,0.230000,0.370000,0.390000
2014-01-03,15,0.520000,0.620000,,0.560000,0.480000,0.280000,0.210000,0.350000,0.450000
2014-01-03,16,0.400000,0.610000,,0.560000,0.430000,0.660000,0.230000,0.380000,0.490000
2014-01-03,17,0.250000,0.650000,,0.620000,0.470000,0.530000,0.200000,0.570000,0.430000
2014-01-03,18,0.330000,0.710000,,0.950000,0.510000,1.140000,0.170000,0.940000,0.550000
2014-01-03,19,1.320000,1.600000,,1.310000,1.560000,1.000000,0.740000,1.810000,1.590000
2014-01-03,20,1.310000,2.780000,,2.680000,3.470000,0.900000,2.910000,1.860000,3.650000
2014-01-03,21,1.690000,4.900000,,2.600000,4.540000,3.190000,2.200000,2.570000,3.480000
2014-01-03,22,1.320000,3.560000,,2.940000,4.350000,1.820000,2.660000,3.260000,3.570000
2014-01-03,23,0.990000,3.050000,,2.230000,4.730000,1.260000,4.050000,3.490000,4.860000
2014-01-04,00,0.770000,2.580000,,1.030000,2.060000,1.130000,3.620000,3.610000,5.870000
2014-01-04,01,0.710000,2.120000,,0.790000,1.450000,1.200000,3.960000,2.030000,5.140000
2014-01-04,02,0.620000,1.810000,,1.470000,1.250000,1.430000,4.130000,1.760000,4.030000
2014-01-04,03,0.590000,1.650000,,1.050000,0.980000,0.900000,3.010000,1.470000,3.600000
2014-01-04,04,0.470000,1.410000,,0.630000,1.250000,0.670000,4.310000,1.430000,3.240000
2014-01-04,05,0.460000,1.400000,,0.520000,1.270000,1.040000,3.400000,1.480000,2.290000
2014-01-04,06,0.990000,1.870000,,0.990000,1.790000,1.680000,2.610000,1.380000,1.740000
2014-01-04,07,0.560000,2.180000,,0.740000,2.330000,2.190000,3.320000,2.410000,1.530000
2014-01-04,08,1.310000,2.340000,,1.330000,3.470000,2.090000,3.360000,2.680000,2.470000
2014-01-04,09,1.560000,3.410000,,1.570000,2.500000,1.630000,3.120000,3.010000,2.590000
2014-01-04,10,1.210000,2.670000,,2.180000,1.540000,1.460000,1.660000,1.610000,1.760000
2014-01-04,11,1.630000,1.940000,,0.930000,1.020000,1.230000,0.750000,0.980000,0.670000
2014-01-04,12,1.100000,1.610000,,1.000000,0.690000,0.860000,0.500000,0.510000,0.690000
2014-01-04,13,0.520000,1.290000,,0.750000,0.560000,0.780000,0.300000,0.380000,0.600000
2014-01-04,14,0.190000,1.210000,,0.590000,0.350000,0.640000,0.610000,0.420000,0.250000
2014-01-04,15,0.490000,0.380000,,0.570000,0.340000,0.380000,0.130000,0.440000,0.250000
2014-01-04,16,0.050000,0.400000,,0.530000,0.370000,0.430000,0.150000,0.520000,0.250000
2014-01-04,17,0.480000,0.380000,,0.570000,0.340000,0.440000,0.170000,0.430000,0.210000
2014-01-04,18,0.190000,0.470000,,0.590000,0.450000,0.810000,0.290000,0.550000,0.300000
2014-01-04,19,0.340000,1.840000,,0.980000,0.670000,2.400000,0.830000,1.000000,0.730000
2014-01-04,20,0.650000,3.660000,,1.780000,1.190000,3.810000,2.570000,1.700000,2.010000
2014-01-04,21,0.860000,2.520000,,2.300000,0.900000,2.550000,4.020000,2.700000,3.510000
2014-01-04,22,0.440000,1.440000,,3.050000,0.510000,1.540000,1.180000,1.930000,2.530000
2014-01-04,23,0.230000,1.280000,,0.850000,0.450000,0.990000,0.510000,0.800000,0.600000
2014-01-05,00,0.470000,1.030000,,0.910000,0.440000,1.030000,0.600000,0.510000,1.060000
2014-01-05,01,0.150000,0.760000,,0.990000,0.510000,1.130000,0.480000,0.650000,1.350000
2014-01-05,02,0.140000,1.070000,,1.100000,0.450000,1.070000,0.290000,1.110000,0.750000
2014-01-05,03,0.140000,1.430000,,1.060000,0.660000,1.590000,0.390000,0.800000,1.650000
2014-01-05,04,0.310000,2.240000,,0.980000,0.880000,1.060000,0.760000,0.480000,1.490000
2014-01-05,05,1.070000,2.270000,,0.860000,0.840000,1.080000,1.290000,0.530000,1.140000
2014-01-05,06,1.150000,2.400000,,0.870000,1.040000,1.220000,1.030000,0.630000,2.080000
2014-01-05,07,0.880000,2.260000,,1.130000,0.920000,2.090000,2.200000,1.230000,1.890000
2014-01-05,08,1.250000,1.800000,,2.070000,2.080000,1.950000,3.740000,2.140000,2.380000
2014-01-05,09,1.260000,2.610000,,2.350000,1.000000,1.350000,1.900000,2.440000,1.220000
2014-01-05,10,0.710000,2.260000,,2.670000,1.010000,1.020000,1.130000,1.630000,0.710000
2014-01-05,11,0.510000,1.360000,,1.420000,0.910000,0.870000,0.690000,0.910000,0.480000
2014-01-05,12,0.360000,1.100000,,0.810000,0.600000,0.600000,0.200000,0.700000,0.360000
2014-01-05,13,0.190000,0.740000,,0.760000,0.500000,0.410000,0.200000,0.930000,0.310000
2014-01-05,14,0.040000,0.560000,,0.740000,0.400000,0.320000,0.950000,0.870000,0.270000
2014-01-05,15,0.230000,0.380000,,0.690000,0.390000,0.240000,0.460000,1.000000,0.260000
2014-01-05,16,0.040000,0.400000,,0.600000,0.400000,0.250000,0.180000,0.800000,0.330000
2014-01-05,17,0.060000,0.440000,,0.520000,0.420000,0.300000,0.230000,0.740000,0.370000
2014-01-05,18,0.110000,0.550000,,0.640000,0.570000,0.400000,0.330000,0.900000,0.380000
2014-01-05,19,0.320000,0.670000,,1.540000,0.920000,0.990000,1.040000,1.600000,0.810000
2014-01-05,20,0.660000,1.750000,,2.130000,1.930000,2.010000,1.640000,2.290000,2.030000
2014-01-05,21,0.540000,2.010000,,2.740000,2.340000,1.720000,2.380000,2.160000,1.840000
2014-01-05,22,0.350000,2.660000,,2.360000,3.030000,1.430000,2.530000,1.840000,2.740000
2014-01-05,23,1.010000,1.930000,,3.530000,3.050000,1.440000,3.250000,3.160000,4.710000
2014-01-06,00,0.840000,1.630000,,3.910000,3.700000,1.630000,4.360000,3.310000,5.130000
2014-01-06,01,0.580000,1.550000,,2.320000,2.090000,2.770000,4.100000,2.140000,4.980000
2014-01-06,02,0.340000,0.940000,,1.180000,1.970000,1.730000,3.210000,1.630000,4.100000
2014-01-06,03,0.160000,0.890000,,1.120000,2.490000,1.140000,3.230000,1.210000,3.840000
2014-01-06,04,0.190000,0.880000,,0.480000,2.970000,1.330000,3.680000,1.070000,1.910000
2014-01-06,05,0.520000,0.910000,,0.890000,2.470000,1.460000,1.400000,0.890000,0.630000
2014-01-06,06,0.970000,1.310000,,1.160000,1.580000,2.050000,1.470000,0.820000,0.910000
2014-01-06,07,0.960000,1.550000,,1.610000,1.040000,2.850000,1.680000,1.170000,1.060000
2014-01-06,08,1.350000,3.260000,,1.400000,2.290000,3.190000,2.630000,1.040000,1.370000
2014-01-06,09,1.890000,4.060000,,1.140000,1.960000,2.300000,2.810000,1.300000,2.540000
2014-01-06,10,1.510000,2.900000,,1.730000,1.200000,1.670000,1.950000,1.360000,2.240000
2014-01-06,11,1.280000,1.650000,,0.770000,0.680000,1.380000,0.400000,0.870000,0.880000
2014-01-06,12,0.780000,0.930000,,0.580000,0.540000,1.380000,0.290000,0.350000,0.710000
2014-01-06,13,0.510000,1.050000,,0.630000,1.120000,1.560000,0.190000,0.290000,0.550000
2014-01-06,14,0.400000,1.150000,,1.380000,0.940000,1.370000,0.590000,0.320000,1.100000
2014-01-06,15,0.670000,0.890000,,1.090000,0.800000,1.450000,0.300000,0.200000,0.760000
2014-01-06,16,0.640000,0.920000,,1.070000,0.860000,1.370000,0.570000,0.490000,0.580000
2014-01-06,17,0.630000,1.000000,,1.110000,0.850000,1.380000,0.520000,0.690000,0.520000
2014-01-06,18,0.760000,1.000000,,1.310000,0.880000,1.590000,0.530000,1.210000,0.700000
2014-01-06,19,0.810000,1.750000,,1.630000,1.490000,1.780000,1.010000,1.220000,1.690000
2014-01-06,20,1.310000,2.500000,,2.190000,2.020000,3.880000,1.800000,1.220000,2.400000
2014-01-06,21,1.940000,3.670000,,2.700000,3.340000,5.020000,3.040000,2.390000,3.000000
2014-01-06,22,1.940000,5.510000,,2.640000,2.800000,3.510000,2.360000,2.560000,3.830000
2014-01-06,23,1.450000,5.120000,,1.760000,3.150000,1.820000,4.780000,2.860000,5.000000
2014-01-07,00,1.480000,5.200000,,1.650000,5.560000,0.660000,3.840000,2.440000,5.080000
2014-01-07,01,1.210000,1.740000,,0.680000,3.330000,0.310000,2.450000,2.100000,0.820000
2014-01-07,02,1.030000,0.940000,,0.490000,0.770000,0.310000,1.200000,2.010000,0.250000
2014-01-07,03,1.130000,0.300000,,0.440000,0.460000,0.320000,1.980000,1.690000,0.150000
2014-01-07,04,0.300000,0.230000,,0.420000,0.270000,0.360000,0.420000,1.450000,0.080000
2014-01-07,05,0.280000,0.230000,,0.480000,0.240000,0.510000,0.150000,1.010000,0.080000
2014-01-07,06,0.650000,0.400000,,0.690000,0.390000,0.770000,0.190000,0.510000,0.250000
2014-01-07,07,0.780000,0.660000,,0.980000,0.590000,1.120000,0.300000,0.680000,0.430000
2014-01-07,08,1.390000,1.100000,,1.260000,0.700000,0.970000,0.400000,0.650000,0.650000
2014-01-07,09,1.290000,0.730000,,1.100000,0.620000,0.720000,0.370000,0.670000,0.590000
2014-01-07,10,0.880000,0.680000,,0.920000,0.480000,0.620000,0.190000,0.240000,0.370000
2014-01-07,11,0.660000,0.430000,,0.810000,0.350000,0.520000,0.150000,0.160000,0.380000
2014-01-07,12,0.520000,0.490000,,0.800000,0.250000,0.660000,0.140000,0.080000,0.270000
2014-01-07,13,0.460000,0.380000,,0.630000,0.290000,0.550000,0.170000,0.090000,0.290000
2014-01-07,14,0.410000,0.410000,,0.590000,0.230000,0.710000,0.140000,0.110000,0.340000
2014-01-07,15,0.390000,0.460000,,0.530000,0.250000,0.600000,0.130000,0.160000,0.300000
2014-01-07,16,0.300000,0.560000,,0.490000,0.200000,0.680000,0.090000,0.180000,0.270000
2014-01-07,17,0.210000,0.670000,,0.500000,0.200000,0.580000,0.100000,0.130000,0.270000
2014-01-07,18,0.130000,0.700000,,0.540000,0.260000,0.910000,0.360000,0.140000,0.410000
2014-01-07,19,0.450000,1.520000,,0.940000,1.040000,2.060000,0.620000,0.120000,0.910000
2014-01-07,20,0.680000,3.210000,,1.350000,0.830000,2.070000,1.530000,0.580000,1.620000
2014-01-07,21,0.760000,3.660000,,1.760000,0.410000,2.130000,1.870000,1.680000,1.370000
2014-01-07,22,0.540000,2.810000,,1.550000,0.280000,2.150000,1.450000,1.040000,1.110000
2014-01-07,23,0.220000,2.200000,,1.660000,1.330000,1.930000,1.430000,0.910000,2.000000
2014-01-08,00,0.700000,2.390000,,1.110000,1.150000,1.310000,1.350000,0.670000,2.580000
2014-01-08,01,1.710000,2.280000,,0.980000,1.080000,0.990000,1.500000,1.380000,2.800000
2014-01-08,02,1.320000,1.270000,,0.940000,0.950000,1.070000,1.690000,1.610000,3.270000
2014-01-08,03,0.670000,1.050000,,0.760000,0.800000,1.110000,2.010000,1.120000,2.970000
2014-01-08,04,0.340000,0.900000,,0.580000,1.650000,0.690000,1.420000,0.990000,1.130000
2014-01-08,05,0.180000,0.680000,,0.620000,1.280000,1.120000,1.750000,0.960000,0.520000
