2014-01-01,00,76.000000,90.000000,94.000000,37.000000,95.000000,84.000000,158.000000,164.000000,64.000000,41.000000
2014-01-01,01,87.000000,94.000000,101.000000,49.000000,104.000000,115.000000,119.000000,166.000000,72.000000,52.000000
2014-01-01,02,91.000000,89.000000,94.000000,72.000000,126.000000,131.000000,135.000000,124.000000,123.000000,56.000000
2014-01-01,03,77.000000,84.000000,84.000000,113.000000,163.000000,59.000000,132.000000,131.000000,133.000000,38.000000
2014-01-01,04,53.000000,58.000000,95.000000,161.000000,141.000000,16.000000,107.000000,141.000000,109.000000,28.000000
2014-01-01,05,21.000000,31.000000,73.000000,122.000000,112.000000,10.000000,87.000000,129.000000,77.000000,30.000000
2014-01-01,06,15.000000,9.000000,28.000000,64.000000,82.000000,18.000000,175.000000,142.000000,36.000000,34.000000
2014-01-01,07,23.000000,9.000000,18.000000,66.000000,62.000000,26.000000,170.000000,116.000000,21.000000,43.000000
2014-01-01,08,37.000000,12.000000,21.000000,78.000000,33.000000,20.000000,131.000000,145.000000,24.000000,42.000000
2014-01-01,09,43.000000,14.000000,20.000000,78.000000,39.000000,18.000000,75.000000,162.000000,23.000000,23.000000
2014-01-01,10,42.000000,14.000000,29.000000,52.000000,28.000000,18.000000,39.000000,143.000000,23.000000,14.000000
2014-01-01,11,25.000000,14.000000,25.000000,17.000000,44.000000,15.000000,14.000000,97.000000,19.000000,18.000000
2014-01-01,12,27.000000,20.000000,18.000000,5.000000,46.000000,17.000000,18.000000,101.000000,19.000000,21.000000
2014-01-01,13,25.000000,15.000000,27.000000,11.000000,39.000000,15.000000,18.000000,78.000000,22.000000,21.000000
2014-01-01,14,26.000000,12.000000,36.000000,29.000000,42.000000,21.000000,40.000000,85.000000,31.000000,22.000000
2014-01-01,15,23.000000,12.000000,38.000000,39.000000,45.000000,23.000000,59.000000,74.000000,31.000000,24.000000
2014-01-01,16,22.000000,14.000000,22.000000,42.000000,48.000000,26.000000,53.000000,85.000000,33.000000,23.000000
2014-01-01,17,10.000000,24.000000,20.000000,47.000000,46.000000,33.000000,50.000000,75.000000,32.000000,23.000000
2014-01-01,18,3.000000,31.000000,20.000000,58.000000,40.000000,38.000000,80.000000,96.000000,36.000000,22.000000
2014-01-01,19,3.000000,30.000000,28.000000,82.000000,24.000000,43.000000,54.000000,77.000000,51.000000,22.000000
2014-01-01,20,6.000000,51.000000,33.000000,74.000000,47.000000,51.000000,46.000000,97.000000,65.000000,21.000000
2014-01-01,21,16.000000,48.000000,52.000000,108.000000,55.000000,55.000000,80.000000,117.000000,76.000000,21.000000
2014-01-01,22,14.000000,56.000000,66.000000,57.000000,93.000000,40.000000,65.000000,90.000000,70.000000,24.000000
2014-01-01,23,18.000000,53.000000,79.000000,29.000000,95.000000,56.000000,96.000000,117.000000,68.000000,26.000000
